 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  14,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.10000E+04  1.84456E-17  2.57212E-19  6.04414E-19  0.00000E+00  1.0E-07
   1.20000E+04  1.70597E-17  2.20732E-19  5.21783E-19  0.00000E+00  1.0E-07
   1.30000E+04  1.58744E-17  1.91700E-19  4.55540E-19  0.00000E+00  1.0E-07
   1.40000E+04  1.48489E-17  1.68197E-19  4.01565E-19  0.00000E+00  1.0E-07
   1.50000E+04  1.39529E-17  1.48886E-19  3.56963E-19  0.00000E+00  1.0E-07
   1.60000E+04  1.31633E-17  1.32816E-19  3.19654E-19  0.00000E+00  1.0E-07
   1.70000E+04  1.24622E-17  1.19290E-19  2.88107E-19  0.00000E+00  1.0E-07
   1.80000E+04  1.18355E-17  1.07793E-19  2.61177E-19  0.00000E+00  1.0E-07
   1.90000E+04  1.12719E-17  9.79320E-20  2.37992E-19  0.00000E+00  1.0E-07
   2.00000E+04  1.07623E-17  8.94081E-20  2.17878E-19  0.00000E+00  1.0E-07
   2.10000E+04  1.02994E-17  8.19864E-20  2.00307E-19  0.00000E+00  1.0E-07
   2.20000E+04  9.87695E-18  7.54824E-20  1.84862E-19  0.00000E+00  1.0E-07
   2.30000E+04  9.48994E-18  6.97488E-20  1.71208E-19  0.00000E+00  1.0E-07
   2.40000E+04  9.13405E-18  6.46670E-20  1.59073E-19  0.00000E+00  1.0E-07
   2.50000E+04  8.80569E-18  6.01403E-20  1.48237E-19  0.00000E+00  1.0E-07
