 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.375E+01  1.43290E-02  5.05074E-10  2.72247E-10  2.91625E-12  1.55000E-12
  1.400E+01  1.48521E-02  4.87051E-10  2.65592E-10  2.86490E-12  1.53971E-12
  1.425E+01  1.53845E-02  4.69941E-10  2.59182E-10  2.81516E-12  1.52948E-12
  1.450E+01  1.59262E-02  4.53684E-10  2.53008E-10  2.76697E-12  1.51932E-12
  1.475E+01  1.64770E-02  4.38226E-10  2.47056E-10  2.72024E-12  1.50924E-12
  1.500E+01  1.70371E-02  4.23516E-10  2.41316E-10  2.67492E-12  1.49922E-12
  1.525E+01  1.76063E-02  4.09506E-10  2.35779E-10  2.63095E-12  1.48929E-12
  1.550E+01  1.81848E-02  3.96154E-10  2.30435E-10  2.58826E-12  1.47943E-12
  1.575E+01  1.87724E-02  3.83420E-10  2.25275E-10  2.54680E-12  1.46966E-12
  1.600E+01  1.93692E-02  3.71267E-10  2.20291E-10  2.50652E-12  1.45997E-12
  1.625E+01  1.99751E-02  3.59660E-10  2.15474E-10  2.46738E-12  1.45037E-12
  1.650E+01  2.05901E-02  3.48568E-10  2.10817E-10  2.42931E-12  1.44085E-12
  1.675E+01  2.12143E-02  3.37961E-10  2.06313E-10  2.39229E-12  1.43141E-12
  1.700E+01  2.18476E-02  3.27811E-10  2.01956E-10  2.35627E-12  1.42207E-12
  1.725E+01  2.24900E-02  3.18094E-10  1.97739E-10  2.32120E-12  1.41281E-12
  1.750E+01  2.31415E-02  3.08786E-10  1.93656E-10  2.28707E-12  1.40365E-12
  1.775E+01  2.38021E-02  2.99864E-10  1.89701E-10  2.25381E-12  1.39457E-12
  1.800E+01  2.44717E-02  2.91307E-10  1.85870E-10  2.22142E-12  1.38558E-12
  1.825E+01  2.51504E-02  2.83096E-10  1.82156E-10  2.18984E-12  1.37667E-12
  1.850E+01  2.58382E-02  2.75214E-10  1.78556E-10  2.15906E-12  1.36786E-12
  1.875E+01  2.65349E-02  2.67643E-10  1.75064E-10  2.12904E-12  1.35913E-12
  1.900E+01  2.72407E-02  2.60367E-10  1.71676E-10  2.09976E-12  1.35049E-12
  1.925E+01  2.79555E-02  2.53371E-10  1.68388E-10  2.07119E-12  1.34194E-12
  1.950E+01  2.86793E-02  2.46642E-10  1.65197E-10  2.04330E-12  1.33348E-12
  1.975E+01  2.94120E-02  2.40167E-10  1.62097E-10  2.01607E-12  1.32510E-12
  2.000E+01  3.01537E-02  2.33932E-10  1.59087E-10  1.98949E-12  1.31680E-12
  2.025E+01  3.09043E-02  2.27927E-10  1.56162E-10  1.96351E-12  1.30860E-12
  2.050E+01  3.16639E-02  2.22141E-10  1.53319E-10  1.93814E-12  1.30047E-12
