

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  5.500E+01 1.71490E-21 -2.628E-03 ( 2.636E-11, 3.193E-11) ( 6.183E-13, 6.633E-13)  1.00E-07
  5.550E+01 1.65859E-21 -2.677E-03 ( 2.585E-11, 3.146E-11) ( 6.111E-13, 6.580E-13)  1.00E-07
  5.600E+01 1.60467E-21 -2.725E-03 ( 2.535E-11, 3.101E-11) ( 6.041E-13, 6.527E-13)  1.00E-07
  5.650E+01 1.55303E-21 -2.774E-03 ( 2.486E-11, 3.056E-11) ( 5.973E-13, 6.475E-13)  1.00E-07
  5.700E+01 1.50355E-21 -2.823E-03 ( 2.439E-11, 3.013E-11) ( 5.905E-13, 6.424E-13)  1.00E-07
  5.750E+01 1.45612E-21 -2.872E-03 ( 2.393E-11, 2.971E-11) ( 5.839E-13, 6.373E-13)  1.00E-07
  5.800E+01 1.41063E-21 -2.921E-03 ( 2.349E-11, 2.929E-11) ( 5.773E-13, 6.323E-13)  1.00E-07
  5.850E+01 1.36700E-21 -2.971E-03 ( 2.306E-11, 2.889E-11) ( 5.709E-13, 6.273E-13)  1.00E-07
  5.900E+01 1.32513E-21 -3.020E-03 ( 2.264E-11, 2.850E-11) ( 5.646E-13, 6.224E-13)  1.00E-07
  5.950E+01 1.28493E-21 -3.070E-03 ( 2.223E-11, 2.811E-11) ( 5.584E-13, 6.175E-13)  1.00E-07
  6.000E+01 1.24632E-21 -3.119E-03 ( 2.183E-11, 2.773E-11) ( 5.523E-13, 6.127E-13)  1.00E-07
  6.050E+01 1.20924E-21 -3.169E-03 ( 2.144E-11, 2.737E-11) ( 5.463E-13, 6.079E-13)  1.00E-07
  6.100E+01 1.17360E-21 -3.219E-03 ( 2.106E-11, 2.701E-11) ( 5.404E-13, 6.032E-13)  1.00E-07
  6.150E+01 1.13934E-21 -3.268E-03 ( 2.069E-11, 2.665E-11) ( 5.346E-13, 5.985E-13)  1.00E-07
  6.200E+01 1.10639E-21 -3.318E-03 ( 2.034E-11, 2.631E-11) ( 5.288E-13, 5.939E-13)  1.00E-07
  6.250E+01 1.07470E-21 -3.368E-03 ( 1.999E-11, 2.597E-11) ( 5.232E-13, 5.893E-13)  1.00E-07
  6.300E+01 1.04420E-21 -3.418E-03 ( 1.965E-11, 2.564E-11) ( 5.176E-13, 5.847E-13)  1.00E-07
  6.350E+01 1.01484E-21 -3.468E-03 ( 1.932E-11, 2.532E-11) ( 5.122E-13, 5.802E-13)  1.00E-07
  6.400E+01 9.86574E-22 -3.518E-03 ( 1.899E-11, 2.500E-11) ( 5.068E-13, 5.758E-13)  1.00E-07
  6.450E+01 9.59348E-22 -3.567E-03 ( 1.868E-11, 2.469E-11) ( 5.015E-13, 5.714E-13)  1.00E-07
  6.500E+01 9.33116E-22 -3.617E-03 ( 1.837E-11, 2.439E-11) ( 4.963E-13, 5.670E-13)  1.00E-07
  6.550E+01 9.07835E-22 -3.667E-03 ( 1.807E-11, 2.410E-11) ( 4.912E-13, 5.627E-13)  1.00E-07
  6.600E+01 8.83464E-22 -3.717E-03 ( 1.778E-11, 2.381E-11) ( 4.861E-13, 5.584E-13)  1.00E-07
  6.650E+01 8.59961E-22 -3.766E-03 ( 1.750E-11, 2.352E-11) ( 4.811E-13, 5.542E-13)  1.00E-07
  6.700E+01 8.37291E-22 -3.816E-03 ( 1.722E-11, 2.324E-11) ( 4.762E-13, 5.499E-13)  1.00E-07
  6.750E+01 8.15418E-22 -3.866E-03 ( 1.695E-11, 2.297E-11) ( 4.713E-13, 5.458E-13)  1.00E-07
  6.800E+01 7.94307E-22 -3.915E-03 ( 1.668E-11, 2.270E-11) ( 4.666E-13, 5.416E-13)  1.00E-07
  6.850E+01 7.73927E-22 -3.964E-03 ( 1.643E-11, 2.244E-11) ( 4.618E-13, 5.375E-13)  1.00E-07
  6.900E+01 7.54247E-22 -4.013E-03 ( 1.617E-11, 2.218E-11) ( 4.572E-13, 5.335E-13)  1.00E-07
  6.950E+01 7.35237E-22 -4.062E-03 ( 1.593E-11, 2.193E-11) ( 4.526E-13, 5.295E-13)  1.00E-07
  7.000E+01 7.16871E-22 -4.111E-03 ( 1.569E-11, 2.169E-11) ( 4.481E-13, 5.255E-13)  1.00E-07
  7.050E+01 6.99122E-22 -4.160E-03 ( 1.545E-11, 2.144E-11) ( 4.436E-13, 5.215E-13)  1.00E-07
  7.100E+01 6.81965E-22 -4.209E-03 ( 1.522E-11, 2.121E-11) ( 4.392E-13, 5.176E-13)  1.00E-07
  7.150E+01 6.65375E-22 -4.257E-03 ( 1.500E-11, 2.097E-11) ( 4.349E-13, 5.137E-13)  1.00E-07
  7.200E+01 6.49331E-22 -4.305E-03 ( 1.478E-11, 2.075E-11) ( 4.306E-13, 5.098E-13)  1.00E-07
  7.250E+01 6.33810E-22 -4.353E-03 ( 1.457E-11, 2.052E-11) ( 4.264E-13, 5.060E-13)  1.00E-07
  7.300E+01 6.18793E-22 -4.401E-03 ( 1.436E-11, 2.030E-11) ( 4.222E-13, 5.022E-13)  1.00E-07
  7.350E+01 6.04258E-22 -4.449E-03 ( 1.415E-11, 2.009E-11) ( 4.181E-13, 4.985E-13)  1.00E-07
  7.400E+01 5.90187E-22 -4.496E-03 ( 1.395E-11, 1.988E-11) ( 4.140E-13, 4.947E-13)  1.00E-07
  7.450E+01 5.76563E-22 -4.543E-03 ( 1.376E-11, 1.967E-11) ( 4.100E-13, 4.910E-13)  1.00E-07
  7.500E+01 5.63368E-22 -4.590E-03 ( 1.357E-11, 1.947E-11) ( 4.061E-13, 4.874E-13)  1.00E-07
  7.550E+01 5.50586E-22 -4.637E-03 ( 1.338E-11, 1.927E-11) ( 4.022E-13, 4.837E-13)  1.00E-07
  7.600E+01 5.38200E-22 -4.683E-03 ( 1.320E-11, 1.907E-11) ( 3.983E-13, 4.801E-13)  1.00E-07
  7.650E+01 5.26197E-22 -4.729E-03 ( 1.302E-11, 1.888E-11) ( 3.945E-13, 4.765E-13)  1.00E-07
  7.700E+01 5.14562E-22 -4.775E-03 ( 1.284E-11, 1.869E-11) ( 3.907E-13, 4.729E-13)  1.00E-07
  7.750E+01 5.03281E-22 -4.820E-03 ( 1.267E-11, 1.850E-11) ( 3.870E-13, 4.694E-13)  1.00E-07
  7.800E+01 4.92342E-22 -4.866E-03 ( 1.250E-11, 1.832E-11) ( 3.833E-13, 4.659E-13)  1.00E-07
  7.850E+01 4.81731E-22 -4.910E-03 ( 1.234E-11, 1.814E-11) ( 3.797E-13, 4.624E-13)  1.00E-07
  7.900E+01 4.71436E-22 -4.955E-03 ( 1.218E-11, 1.797E-11) ( 3.761E-13, 4.590E-13)  1.00E-07
  7.950E+01 4.61447E-22 -4.999E-03 ( 1.202E-11, 1.779E-11) ( 3.725E-13, 4.555E-13)  1.00E-07
  8.000E+01 4.51752E-22 -5.043E-03 ( 1.187E-11, 1.762E-11) ( 3.690E-13, 4.521E-13)  1.00E-07
  8.050E+01 4.42340E-22 -5.086E-03 ( 1.171E-11, 1.746E-11) ( 3.655E-13, 4.488E-13)  1.00E-07
  8.100E+01 4.33203E-22 -5.129E-03 ( 1.157E-11, 1.729E-11) ( 3.621E-13, 4.454E-13)  1.00E-07
  8.150E+01 4.24329E-22 -5.172E-03 ( 1.142E-11, 1.713E-11) ( 3.587E-13, 4.421E-13)  1.00E-07
  8.200E+01 4.15710E-22 -5.214E-03 ( 1.128E-11, 1.698E-11) ( 3.554E-13, 4.388E-13)  1.00E-07
  8.250E+01 4.07337E-22 -5.256E-03 ( 1.114E-11, 1.682E-11) ( 3.520E-13, 4.355E-13)  1.00E-07
  8.300E+01 3.99202E-22 -5.297E-03 ( 1.100E-11, 1.667E-11) ( 3.488E-13, 4.322E-13)  1.00E-07
  8.350E+01 3.91295E-22 -5.338E-03 ( 1.087E-11, 1.652E-11) ( 3.455E-13, 4.290E-13)  1.00E-07
  8.400E+01 3.83610E-22 -5.379E-03 ( 1.074E-11, 1.637E-11) ( 3.423E-13, 4.258E-13)  1.00E-07
  8.450E+01 3.76139E-22 -5.419E-03 ( 1.061E-11, 1.623E-11) ( 3.391E-13, 4.226E-13)  1.00E-07
  8.500E+01 3.68875E-22 -5.458E-03 ( 1.048E-11, 1.608E-11) ( 3.360E-13, 4.194E-13)  1.00E-07
  8.550E+01 3.61810E-22 -5.498E-03 ( 1.036E-11, 1.594E-11) ( 3.329E-13, 4.162E-13)  1.00E-07
  8.600E+01 3.54938E-22 -5.536E-03 ( 1.024E-11, 1.581E-11) ( 3.298E-13, 4.131E-13)  1.00E-07
  8.650E+01 3.48253E-22 -5.574E-03 ( 1.012E-11, 1.567E-11) ( 3.268E-13, 4.100E-13)  1.00E-07
  8.700E+01 3.41749E-22 -5.612E-03 ( 1.000E-11, 1.554E-11) ( 3.237E-13, 4.069E-13)  1.00E-07
  8.750E+01 3.35419E-22 -5.649E-03 ( 9.891E-12, 1.541E-11) ( 3.208E-13, 4.038E-13)  1.00E-07
  8.800E+01 3.29258E-22 -5.686E-03 ( 9.779E-12, 1.528E-11) ( 3.178E-13, 4.008E-13)  1.00E-07
  8.850E+01 3.23260E-22 -5.722E-03 ( 9.669E-12, 1.515E-11) ( 3.149E-13, 3.977E-13)  1.00E-07
  8.900E+01 3.17421E-22 -5.758E-03 ( 9.561E-12, 1.503E-11) ( 3.120E-13, 3.947E-13)  1.00E-07
  8.950E+01 3.11735E-22 -5.793E-03 ( 9.455E-12, 1.490E-11) ( 3.091E-13, 3.917E-13)  1.00E-07
  9.000E+01 3.06197E-22 -5.827E-03 ( 9.352E-12, 1.478E-11) ( 3.063E-13, 3.887E-13)  1.00E-07
  9.050E+01 3.00803E-22 -5.861E-03 ( 9.250E-12, 1.466E-11) ( 3.035E-13, 3.858E-13)  1.00E-07
  9.100E+01 2.95547E-22 -5.895E-03 ( 9.150E-12, 1.455E-11) ( 3.007E-13, 3.828E-13)  1.00E-07
  9.150E+01 2.90427E-22 -5.927E-03 ( 9.052E-12, 1.443E-11) ( 2.979E-13, 3.799E-13)  1.00E-07
  9.200E+01 2.85437E-22 -5.960E-03 ( 8.956E-12, 1.432E-11) ( 2.952E-13, 3.770E-13)  1.00E-07
  9.250E+01 2.80574E-22 -5.991E-03 ( 8.861E-12, 1.421E-11) ( 2.925E-13, 3.741E-13)  1.00E-07
  9.300E+01 2.75833E-22 -6.022E-03 ( 8.768E-12, 1.410E-11) ( 2.898E-13, 3.712E-13)  1.00E-07
  9.350E+01 2.71212E-22 -6.053E-03 ( 8.677E-12, 1.399E-11) ( 2.872E-13, 3.684E-13)  1.00E-07
  9.400E+01 2.66706E-22 -6.082E-03 ( 8.588E-12, 1.388E-11) ( 2.845E-13, 3.655E-13)  1.00E-07
  9.450E+01 2.62311E-22 -6.112E-03 ( 8.500E-12, 1.378E-11) ( 2.819E-13, 3.627E-13)  1.00E-07
  9.500E+01 2.58025E-22 -6.140E-03 ( 8.414E-12, 1.368E-11) ( 2.793E-13, 3.599E-13)  1.00E-07
  9.550E+01 2.53844E-22 -6.168E-03 ( 8.329E-12, 1.357E-11) ( 2.768E-13, 3.571E-13)  1.00E-07
  9.600E+01 2.49766E-22 -6.195E-03 ( 8.246E-12, 1.347E-11) ( 2.743E-13, 3.543E-13)  1.00E-07
  9.650E+01 2.45786E-22 -6.222E-03 ( 8.164E-12, 1.338E-11) ( 2.717E-13, 3.516E-13)  1.00E-07
  9.700E+01 2.41903E-22 -6.248E-03 ( 8.084E-12, 1.328E-11) ( 2.692E-13, 3.488E-13)  1.00E-07
  9.750E+01 2.38113E-22 -6.273E-03 ( 8.005E-12, 1.318E-11) ( 2.668E-13, 3.461E-13)  1.00E-07
  9.800E+01 2.34414E-22 -6.297E-03 ( 7.928E-12, 1.309E-11) ( 2.643E-13, 3.434E-13)  1.00E-07
  9.850E+01 2.30803E-22 -6.321E-03 ( 7.852E-12, 1.300E-11) ( 2.619E-13, 3.407E-13)  1.00E-07
  9.900E+01 2.27278E-22 -6.344E-03 ( 7.777E-12, 1.291E-11) ( 2.595E-13, 3.380E-13)  1.00E-07
  9.950E+01 2.23836E-22 -6.367E-03 ( 7.704E-12, 1.282E-11) ( 2.571E-13, 3.353E-13)  1.00E-07
  1.000E+02 2.20474E-22 -6.389E-03 ( 7.632E-12, 1.273E-11) ( 2.547E-13, 3.326E-13)  1.00E-07
  1.005E+02 2.17191E-22 -6.410E-03 ( 7.561E-12, 1.264E-11) ( 2.524E-13, 3.300E-13)  1.00E-07
  1.010E+02 2.13985E-22 -6.430E-03 ( 7.491E-12, 1.256E-11) ( 2.500E-13, 3.273E-13)  1.00E-07
  1.015E+02 2.10852E-22 -6.449E-03 ( 7.422E-12, 1.247E-11) ( 2.477E-13, 3.247E-13)  1.00E-07
  1.020E+02 2.07792E-22 -6.468E-03 ( 7.355E-12, 1.239E-11) ( 2.454E-13, 3.221E-13)  1.00E-07
  1.025E+02 2.04802E-22 -6.486E-03 ( 7.289E-12, 1.231E-11) ( 2.432E-13, 3.195E-13)  1.00E-07
  1.030E+02 2.01880E-22 -6.504E-03 ( 7.224E-12, 1.223E-11) ( 2.409E-13, 3.169E-13)  1.00E-07
  1.035E+02 1.99024E-22 -6.520E-03 ( 7.160E-12, 1.215E-11) ( 2.387E-13, 3.143E-13)  1.00E-07
  1.040E+02 1.96233E-22 -6.536E-03 ( 7.097E-12, 1.207E-11) ( 2.364E-13, 3.118E-13)  1.00E-07
  1.045E+02 1.93505E-22 -6.551E-03 ( 7.035E-12, 1.199E-11) ( 2.342E-13, 3.092E-13)  1.00E-07
  1.050E+02 1.90838E-22 -6.565E-03 ( 6.975E-12, 1.192E-11) ( 2.320E-13, 3.067E-13)  1.00E-07
  1.055E+02 1.88231E-22 -6.579E-03 ( 6.915E-12, 1.184E-11) ( 2.299E-13, 3.042E-13)  1.00E-07
  1.060E+02 1.85681E-22 -6.592E-03 ( 6.856E-12, 1.177E-11) ( 2.277E-13, 3.017E-13)  1.00E-07
  1.065E+02 1.83188E-22 -6.603E-03 ( 6.798E-12, 1.170E-11) ( 2.256E-13, 2.992E-13)  1.00E-07
  1.070E+02 1.80749E-22 -6.615E-03 ( 6.741E-12, 1.163E-11) ( 2.234E-13, 2.967E-13)  1.00E-07
  1.075E+02 1.78365E-22 -6.625E-03 ( 6.686E-12, 1.156E-11) ( 2.213E-13, 2.942E-13)  1.00E-07
  1.080E+02 1.76032E-22 -6.634E-03 ( 6.631E-12, 1.149E-11) ( 2.192E-13, 2.917E-13)  1.00E-07
  1.085E+02 1.73750E-22 -6.643E-03 ( 6.577E-12, 1.142E-11) ( 2.172E-13, 2.893E-13)  1.00E-07
  1.090E+02 1.71517E-22 -6.651E-03 ( 6.523E-12, 1.135E-11) ( 2.151E-13, 2.868E-13)  1.00E-07
  1.095E+02 1.69333E-22 -6.658E-03 ( 6.471E-12, 1.128E-11) ( 2.130E-13, 2.844E-13)  1.00E-07
  1.100E+02 1.67196E-22 -6.664E-03 ( 6.420E-12, 1.122E-11) ( 2.110E-13, 2.820E-13)  1.00E-07
  1.105E+02 1.65104E-22 -6.670E-03 ( 6.369E-12, 1.115E-11) ( 2.090E-13, 2.796E-13)  1.00E-07
  1.110E+02 1.63057E-22 -6.675E-03 ( 6.319E-12, 1.109E-11) ( 2.070E-13, 2.771E-13)  1.00E-07
  1.115E+02 1.61054E-22 -6.678E-03 ( 6.270E-12, 1.103E-11) ( 2.050E-13, 2.748E-13)  1.00E-07
  1.120E+02 1.59093E-22 -6.681E-03 ( 6.222E-12, 1.097E-11) ( 2.030E-13, 2.724E-13)  1.00E-07
  1.125E+02 1.57173E-22 -6.683E-03 ( 6.175E-12, 1.091E-11) ( 2.010E-13, 2.700E-13)  1.00E-07
  1.130E+02 1.55294E-22 -6.685E-03 ( 6.128E-12, 1.085E-11) ( 1.991E-13, 2.676E-13)  1.00E-07
  1.135E+02 1.53454E-22 -6.685E-03 ( 6.083E-12, 1.079E-11) ( 1.971E-13, 2.653E-13)  1.00E-07
  1.140E+02 1.51652E-22 -6.685E-03 ( 6.037E-12, 1.073E-11) ( 1.952E-13, 2.629E-13)  1.00E-07
  1.145E+02 1.49889E-22 -6.683E-03 ( 5.993E-12, 1.067E-11) ( 1.933E-13, 2.606E-13)  1.00E-07
  1.150E+02 1.48161E-22 -6.681E-03 ( 5.949E-12, 1.061E-11) ( 1.914E-13, 2.583E-13)  1.00E-07
  1.155E+02 1.46470E-22 -6.678E-03 ( 5.906E-12, 1.056E-11) ( 1.895E-13, 2.559E-13)  1.00E-07
  1.160E+02 1.44813E-22 -6.674E-03 ( 5.864E-12, 1.050E-11) ( 1.876E-13, 2.536E-13)  1.00E-07
  1.165E+02 1.43190E-22 -6.670E-03 ( 5.823E-12, 1.045E-11) ( 1.857E-13, 2.513E-13)  1.00E-07
  1.170E+02 1.41600E-22 -6.664E-03 ( 5.782E-12, 1.040E-11) ( 1.839E-13, 2.490E-13)  1.00E-07
  1.175E+02 1.40043E-22 -6.658E-03 ( 5.741E-12, 1.034E-11) ( 1.820E-13, 2.468E-13)  1.00E-07
  1.180E+02 1.38518E-22 -6.650E-03 ( 5.702E-12, 1.029E-11) ( 1.802E-13, 2.445E-13)  1.00E-07
  1.185E+02 1.37024E-22 -6.642E-03 ( 5.663E-12, 1.024E-11) ( 1.784E-13, 2.422E-13)  1.00E-07
  1.190E+02 1.35560E-22 -6.633E-03 ( 5.624E-12, 1.019E-11) ( 1.766E-13, 2.399E-13)  1.00E-07
  1.195E+02 1.34125E-22 -6.623E-03 ( 5.587E-12, 1.014E-11) ( 1.748E-13, 2.377E-13)  1.00E-07
  1.200E+02 1.32720E-22 -6.612E-03 ( 5.549E-12, 1.009E-11) ( 1.730E-13, 2.355E-13)  1.00E-07
  1.205E+02 1.31342E-22 -6.601E-03 ( 5.513E-12, 1.004E-11) ( 1.712E-13, 2.332E-13)  1.00E-07
  1.210E+02 1.29993E-22 -6.588E-03 ( 5.477E-12, 9.996E-12) ( 1.694E-13, 2.310E-13)  1.00E-07
  1.215E+02 1.28670E-22 -6.575E-03 ( 5.441E-12, 9.949E-12) ( 1.676E-13, 2.288E-13)  1.00E-07
  1.220E+02 1.27373E-22 -6.560E-03 ( 5.407E-12, 9.903E-12) ( 1.659E-13, 2.266E-13)  1.00E-07
  1.225E+02 1.26103E-22 -6.545E-03 ( 5.372E-12, 9.857E-12) ( 1.641E-13, 2.244E-13)  1.00E-07
  1.230E+02 1.24858E-22 -6.529E-03 ( 5.339E-12, 9.812E-12) ( 1.624E-13, 2.222E-13)  1.00E-07
  1.235E+02 1.23637E-22 -6.512E-03 ( 5.305E-12, 9.768E-12) ( 1.607E-13, 2.200E-13)  1.00E-07
  1.240E+02 1.22440E-22 -6.494E-03 ( 5.273E-12, 9.725E-12) ( 1.590E-13, 2.178E-13)  1.00E-07
  1.245E+02 1.21268E-22 -6.476E-03 ( 5.241E-12, 9.682E-12) ( 1.573E-13, 2.156E-13)  1.00E-07
  1.250E+02 1.20118E-22 -6.456E-03 ( 5.209E-12, 9.639E-12) ( 1.556E-13, 2.134E-13)  1.00E-07
  1.255E+02 1.18991E-22 -6.436E-03 ( 5.178E-12, 9.598E-12) ( 1.539E-13, 2.113E-13)  1.00E-07
  1.260E+02 1.17886E-22 -6.414E-03 ( 5.147E-12, 9.557E-12) ( 1.522E-13, 2.091E-13)  1.00E-07
  1.265E+02 1.16803E-22 -6.392E-03 ( 5.117E-12, 9.516E-12) ( 1.505E-13, 2.070E-13)  1.00E-07
  1.270E+02 1.15741E-22 -6.369E-03 ( 5.087E-12, 9.476E-12) ( 1.489E-13, 2.048E-13)  1.00E-07
  1.275E+02 1.14700E-22 -6.345E-03 ( 5.058E-12, 9.437E-12) ( 1.472E-13, 2.027E-13)  1.00E-07
  1.280E+02 1.13679E-22 -6.320E-03 ( 5.029E-12, 9.398E-12) ( 1.455E-13, 2.006E-13)  1.00E-07
  1.285E+02 1.12678E-22 -6.294E-03 ( 5.001E-12, 9.360E-12) ( 1.439E-13, 1.984E-13)  1.00E-07
  1.290E+02 1.11696E-22 -6.268E-03 ( 4.973E-12, 9.322E-12) ( 1.423E-13, 1.963E-13)  1.00E-07
  1.295E+02 1.10734E-22 -6.240E-03 ( 4.946E-12, 9.285E-12) ( 1.407E-13, 1.942E-13)  1.00E-07
  1.300E+02 1.09791E-22 -6.212E-03 ( 4.919E-12, 9.249E-12) ( 1.390E-13, 1.921E-13)  1.00E-07
  1.305E+02 1.08866E-22 -6.183E-03 ( 4.892E-12, 9.213E-12) ( 1.374E-13, 1.900E-13)  1.00E-07
  1.310E+02 1.07958E-22 -6.153E-03 ( 4.866E-12, 9.177E-12) ( 1.358E-13, 1.879E-13)  1.00E-07
  1.315E+02 1.07069E-22 -6.122E-03 ( 4.841E-12, 9.142E-12) ( 1.342E-13, 1.858E-13)  1.00E-07
  1.320E+02 1.06197E-22 -6.090E-03 ( 4.815E-12, 9.108E-12) ( 1.326E-13, 1.837E-13)  1.00E-07
  1.325E+02 1.05342E-22 -6.058E-03 ( 4.791E-12, 9.074E-12) ( 1.311E-13, 1.817E-13)  1.00E-07
  1.330E+02 1.04503E-22 -6.024E-03 ( 4.766E-12, 9.041E-12) ( 1.295E-13, 1.796E-13)  1.00E-07
  1.335E+02 1.03681E-22 -5.990E-03 ( 4.742E-12, 9.008E-12) ( 1.279E-13, 1.775E-13)  1.00E-07
  1.340E+02 1.02875E-22 -5.955E-03 ( 4.718E-12, 8.976E-12) ( 1.264E-13, 1.755E-13)  1.00E-07
  1.345E+02 1.02084E-22 -5.919E-03 ( 4.695E-12, 8.944E-12) ( 1.248E-13, 1.734E-13)  1.00E-07
  1.350E+02 1.01309E-22 -5.882E-03 ( 4.672E-12, 8.913E-12) ( 1.233E-13, 1.713E-13)  1.00E-07
  1.355E+02 1.00549E-22 -5.844E-03 ( 4.650E-12, 8.882E-12) ( 1.217E-13, 1.693E-13)  1.00E-07
  1.360E+02 9.98042E-23 -5.806E-03 ( 4.628E-12, 8.851E-12) ( 1.202E-13, 1.673E-13)  1.00E-07
  1.365E+02 9.90736E-23 -5.767E-03 ( 4.606E-12, 8.821E-12) ( 1.187E-13, 1.652E-13)  1.00E-07
  1.370E+02 9.83574E-23 -5.726E-03 ( 4.585E-12, 8.792E-12) ( 1.171E-13, 1.632E-13)  1.00E-07
  1.375E+02 9.76552E-23 -5.685E-03 ( 4.564E-12, 8.763E-12) ( 1.156E-13, 1.612E-13)  1.00E-07
  1.380E+02 9.69668E-23 -5.644E-03 ( 4.543E-12, 8.734E-12) ( 1.141E-13, 1.592E-13)  1.00E-07
  1.385E+02 9.62919E-23 -5.601E-03 ( 4.523E-12, 8.706E-12) ( 1.126E-13, 1.571E-13)  1.00E-07
  1.390E+02 9.56303E-23 -5.558E-03 ( 4.503E-12, 8.679E-12) ( 1.111E-13, 1.551E-13)  1.00E-07
  1.395E+02 9.49818E-23 -5.514E-03 ( 4.483E-12, 8.652E-12) ( 1.096E-13, 1.531E-13)  1.00E-07
  1.400E+02 9.43462E-23 -5.469E-03 ( 4.464E-12, 8.625E-12) ( 1.081E-13, 1.511E-13)  1.00E-07
  1.405E+02 9.37231E-23 -5.423E-03 ( 4.445E-12, 8.599E-12) ( 1.066E-13, 1.491E-13)  1.00E-07
  1.410E+02 9.31125E-23 -5.376E-03 ( 4.426E-12, 8.573E-12) ( 1.052E-13, 1.471E-13)  1.00E-07
  1.415E+02 9.25140E-23 -5.329E-03 ( 4.408E-12, 8.547E-12) ( 1.037E-13, 1.451E-13)  1.00E-07
  1.420E+02 9.19275E-23 -5.281E-03 ( 4.390E-12, 8.522E-12) ( 1.022E-13, 1.432E-13)  1.00E-07
  1.425E+02 9.13529E-23 -5.232E-03 ( 4.372E-12, 8.498E-12) ( 1.008E-13, 1.412E-13)  1.00E-07
  1.430E+02 9.07898E-23 -5.183E-03 ( 4.355E-12, 8.473E-12) ( 9.930E-14, 1.392E-13)  1.00E-07
  1.435E+02 9.02381E-23 -5.132E-03 ( 4.338E-12, 8.450E-12) ( 9.785E-14, 1.372E-13)  1.00E-07
  1.440E+02 8.96976E-23 -5.081E-03 ( 4.321E-12, 8.426E-12) ( 9.640E-14, 1.353E-13)  1.00E-07
  1.445E+02 8.91682E-23 -5.029E-03 ( 4.304E-12, 8.403E-12) ( 9.496E-14, 1.333E-13)  1.00E-07
  1.450E+02 8.86496E-23 -4.977E-03 ( 4.288E-12, 8.381E-12) ( 9.352E-14, 1.313E-13)  1.00E-07
  1.455E+02 8.81417E-23 -4.924E-03 ( 4.272E-12, 8.358E-12) ( 9.209E-14, 1.294E-13)  1.00E-07
  1.460E+02 8.76444E-23 -4.870E-03 ( 4.257E-12, 8.337E-12) ( 9.066E-14, 1.274E-13)  1.00E-07
  1.465E+02 8.71574E-23 -4.815E-03 ( 4.242E-12, 8.315E-12) ( 8.923E-14, 1.255E-13)  1.00E-07
  1.470E+02 8.66806E-23 -4.759E-03 ( 4.227E-12, 8.294E-12) ( 8.781E-14, 1.235E-13)  1.00E-07
  1.475E+02 8.62138E-23 -4.703E-03 ( 4.212E-12, 8.274E-12) ( 8.640E-14, 1.216E-13)  1.00E-07
  1.480E+02 8.57569E-23 -4.646E-03 ( 4.198E-12, 8.253E-12) ( 8.498E-14, 1.196E-13)  1.00E-07
  1.485E+02 8.53098E-23 -4.589E-03 ( 4.183E-12, 8.233E-12) ( 8.358E-14, 1.177E-13)  1.00E-07
  1.490E+02 8.48723E-23 -4.531E-03 ( 4.170E-12, 8.214E-12) ( 8.217E-14, 1.158E-13)  1.00E-07
  1.495E+02 8.44443E-23 -4.472E-03 ( 4.156E-12, 8.195E-12) ( 8.077E-14, 1.138E-13)  1.00E-07
  1.500E+02 8.40256E-23 -4.412E-03 ( 4.143E-12, 8.176E-12) ( 7.937E-14, 1.119E-13)  1.00E-07
  1.505E+02 8.36161E-23 -4.352E-03 ( 4.130E-12, 8.157E-12) ( 7.798E-14, 1.100E-13)  1.00E-07
  1.510E+02 8.32157E-23 -4.291E-03 ( 4.117E-12, 8.139E-12) ( 7.659E-14, 1.081E-13)  1.00E-07
  1.515E+02 8.28243E-23 -4.230E-03 ( 4.104E-12, 8.122E-12) ( 7.521E-14, 1.061E-13)  1.00E-07
  1.520E+02 8.24417E-23 -4.168E-03 ( 4.092E-12, 8.104E-12) ( 7.383E-14, 1.042E-13)  1.00E-07
  1.525E+02 8.20677E-23 -4.105E-03 ( 4.080E-12, 8.087E-12) ( 7.245E-14, 1.023E-13)  1.00E-07
  1.530E+02 8.17024E-23 -4.042E-03 ( 4.068E-12, 8.071E-12) ( 7.107E-14, 1.004E-13)  1.00E-07
  1.535E+02 8.13456E-23 -3.978E-03 ( 4.057E-12, 8.054E-12) ( 6.970E-14, 9.850E-14)  1.00E-07
  1.540E+02 8.09971E-23 -3.914E-03 ( 4.045E-12, 8.038E-12) ( 6.833E-14, 9.660E-14)  1.00E-07
  1.545E+02 8.06570E-23 -3.849E-03 ( 4.034E-12, 8.023E-12) ( 6.697E-14, 9.470E-14)  1.00E-07
  1.550E+02 8.03249E-23 -3.783E-03 ( 4.024E-12, 8.008E-12) ( 6.560E-14, 9.280E-14)  1.00E-07
  1.555E+02 8.00010E-23 -3.717E-03 ( 4.013E-12, 7.993E-12) ( 6.424E-14, 9.090E-14)  1.00E-07
  1.560E+02 7.96850E-23 -3.650E-03 ( 4.003E-12, 7.978E-12) ( 6.289E-14, 8.901E-14)  1.00E-07
  1.565E+02 7.93769E-23 -3.583E-03 ( 3.993E-12, 7.964E-12) ( 6.153E-14, 8.712E-14)  1.00E-07
