 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   4.50000E+02  3.96058E-16  1.01090E-16  1.34329E-16  0.00000E+00  1.0E-07
   5.00000E+02  3.70367E-16  9.92866E-17  1.25360E-16  0.00000E+00  1.0E-07
   6.00000E+02  3.32909E-16  9.39941E-17  1.08274E-16  0.00000E+00  1.0E-07
   7.00000E+02  3.06811E-16  8.77417E-17  9.35998E-17  0.00000E+00  1.0E-07
   8.00000E+02  2.87292E-16  8.13963E-17  8.16357E-17  0.00000E+00  1.0E-07
   9.00000E+02  2.71853E-16  7.53577E-17  7.20702E-17  0.00000E+00  1.0E-07
   1.00000E+03  2.59112E-16  6.97839E-17  6.44467E-17  0.00000E+00  1.0E-07
   1.50000E+03  2.16029E-16  4.89509E-17  4.30901E-17  0.00000E+00  1.0E-07
   2.00000E+03  1.89188E-16  3.63712E-17  3.35559E-17  0.00000E+00  1.0E-07
   2.50000E+03  1.70136E-16  2.83084E-17  2.79133E-17  0.00000E+00  1.0E-07
   3.00000E+03  1.55711E-16  2.28151E-17  2.39845E-17  0.00000E+00  1.1E-07
   3.50000E+03  1.44303E-16  1.88842E-17  2.10080E-17  0.00000E+00  1.4E-07
   4.00000E+03  1.34984E-16  1.59602E-17  1.86459E-17  0.00000E+00  1.5E-07
   4.50000E+03  1.27179E-16  1.37166E-17  1.67170E-17  0.00000E+00  1.5E-07
   5.00000E+03  1.20513E-16  1.19512E-17  1.51102E-17  0.00000E+00  1.0E-07
   6.00000E+03  1.09647E-16  9.37262E-18  1.25892E-17  0.00000E+00  1.0E-07
   7.00000E+03  1.01088E-16  7.60016E-18  1.07084E-17  0.00000E+00  1.0E-07
   8.00000E+03  9.41171E-17  6.32062E-18  9.25830E-18  0.00000E+00  1.0E-07
   9.00000E+03  8.82972E-17  5.36154E-18  8.11129E-18  0.00000E+00  1.0E-07
   1.00000E+04  8.33444E-17  4.62097E-18  7.18492E-18  0.00000E+00  1.0E-07
   1.10000E+04  7.90645E-17  4.03515E-18  6.42367E-18  0.00000E+00  1.0E-07
   1.20000E+04  7.53194E-17  3.56239E-18  5.78886E-18  0.00000E+00  1.0E-07
   1.30000E+04  7.20075E-17  3.17441E-18  5.25279E-18  0.00000E+00  1.0E-07
   1.40000E+04  6.90524E-17  2.85140E-18  4.79512E-18  0.00000E+00  1.0E-07
   1.50000E+04  6.63952E-17  2.57914E-18  4.40063E-18  0.00000E+00  1.0E-07
   1.60000E+04  6.39897E-17  2.34715E-18  4.05770E-18  0.00000E+00  1.0E-07
   1.70000E+04  6.17992E-17  2.14759E-18  3.75732E-18  0.00000E+00  1.0E-07
   1.80000E+04  5.97938E-17  1.97448E-18  3.49245E-18  0.00000E+00  1.0E-07
   1.90000E+04  5.79493E-17  1.82317E-18  3.25744E-18  0.00000E+00  1.0E-07
   2.00000E+04  5.62458E-17  1.69002E-18  3.04777E-18  0.00000E+00  1.0E-07
   2.10000E+04  5.46664E-17  1.57214E-18  2.85977E-18  0.00000E+00  1.0E-07
   2.20000E+04  5.31970E-17  1.46718E-18  2.69042E-18  0.00000E+00  1.0E-07
   2.30000E+04  5.18257E-17  1.37326E-18  2.53723E-18  0.00000E+00  1.0E-07
   2.40000E+04  5.05423E-17  1.28883E-18  2.39810E-18  0.00000E+00  1.0E-07
   2.50000E+04  4.93381E-17  1.21260E-18  2.27129E-18  0.00000E+00  1.0E-07
