

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.50000E+04 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  1.800E+00 2.21429E-16  0.000E+00 ( 1.480E-08, 1.516E-09) ( 1.088E-11, 1.118E-12)  1.00E-07
  1.900E+00 2.00424E-16  0.000E+00 ( 1.408E-08, 1.496E-09) ( 1.092E-11, 1.164E-12)  1.00E-07
  2.000E+00 1.81206E-16  0.000E+00 ( 1.338E-08, 1.475E-09) ( 1.093E-11, 1.209E-12)  1.00E-07
  2.100E+00 1.63696E-16  0.000E+00 ( 1.271E-08, 1.453E-09) ( 1.091E-11, 1.251E-12)  1.00E-07
  2.200E+00 1.47797E-16  0.000E+00 ( 1.207E-08, 1.432E-09) ( 1.085E-11, 1.291E-12)  1.00E-07
  2.300E+00 1.33404E-16  0.000E+00 ( 1.146E-08, 1.410E-09) ( 1.077E-11, 1.329E-12)  1.00E-07
  2.400E+00 1.20403E-16  0.000E+00 ( 1.088E-08, 1.387E-09) ( 1.068E-11, 1.365E-12)  1.00E-07
  2.500E+00 1.08685E-16  0.000E+00 ( 1.034E-08, 1.365E-09) ( 1.056E-11, 1.399E-12)  1.00E-07
  2.600E+00 9.81392E-17  0.000E+00 ( 9.815E-09, 1.342E-09) ( 1.043E-11, 1.431E-12)  1.00E-07
  2.700E+00 8.86594E-17  0.000E+00 ( 9.323E-09, 1.320E-09) ( 1.029E-11, 1.461E-12)  1.00E-07
  2.800E+00 8.01458E-17  0.000E+00 ( 8.858E-09, 1.297E-09) ( 1.014E-11, 1.490E-12)  1.00E-07
  2.900E+00 7.25047E-17  0.000E+00 ( 8.419E-09, 1.275E-09) ( 9.988E-12, 1.516E-12)  1.00E-07
  3.000E+00 6.56492E-17  0.000E+00 ( 8.005E-09, 1.253E-09) ( 9.826E-12, 1.541E-12)  1.00E-07
  3.100E+00 5.94994E-17  0.000E+00 ( 7.615E-09, 1.230E-09) ( 9.661E-12, 1.564E-12)  1.00E-07
  3.200E+00 5.39826E-17  0.000E+00 ( 7.247E-09, 1.208E-09) ( 9.493E-12, 1.586E-12)  1.00E-07
  3.300E+00 4.90324E-17  0.000E+00 ( 6.901E-09, 1.186E-09) ( 9.324E-12, 1.606E-12)  1.00E-07
  3.400E+00 4.45891E-17  0.000E+00 ( 6.575E-09, 1.165E-09) ( 9.155E-12, 1.625E-12)  1.00E-07
  3.500E+00 4.05988E-17  0.000E+00 ( 6.268E-09, 1.143E-09) ( 8.987E-12, 1.642E-12)  1.00E-07
  3.600E+00 3.70130E-17  0.000E+00 ( 5.979E-09, 1.122E-09) ( 8.820E-12, 1.658E-12)  1.00E-07
  3.700E+00 3.37884E-17  0.000E+00 ( 5.708E-09, 1.101E-09) ( 8.654E-12, 1.672E-12)  1.00E-07
  3.800E+00 3.08863E-17  0.000E+00 ( 5.451E-09, 1.081E-09) ( 8.492E-12, 1.686E-12)  1.00E-07
  3.900E+00 2.82721E-17  0.000E+00 ( 5.210E-09, 1.060E-09) ( 8.332E-12, 1.698E-12)  1.00E-07
  4.000E+00 2.59149E-17  0.000E+00 ( 4.983E-09, 1.040E-09) ( 8.175E-12, 1.709E-12)  1.00E-07
  4.100E+00 2.37873E-17  0.000E+00 ( 4.769E-09, 1.021E-09) ( 8.021E-12, 1.719E-12)  1.00E-07
  4.200E+00 2.18648E-17  0.000E+00 ( 4.567E-09, 1.002E-09) ( 7.871E-12, 1.728E-12)  1.00E-07
  4.300E+00 2.01258E-17  0.000E+00 ( 4.377E-09, 9.828E-10) ( 7.725E-12, 1.736E-12)  1.00E-07
  4.400E+00 1.85509E-17  0.000E+00 ( 4.198E-09, 9.643E-10) ( 7.582E-12, 1.743E-12)  1.00E-07
  4.500E+00 1.71229E-17  0.000E+00 ( 4.028E-09, 9.462E-10) ( 7.444E-12, 1.749E-12)  1.00E-07
  4.600E+00 1.58266E-17  0.000E+00 ( 3.868E-09, 9.285E-10) ( 7.309E-12, 1.755E-12)  1.00E-07
  4.700E+00 1.46483E-17  0.000E+00 ( 3.717E-09, 9.112E-10) ( 7.178E-12, 1.760E-12)  1.00E-07
  4.800E+00 1.35761E-17  0.000E+00 ( 3.574E-09, 8.942E-10) ( 7.051E-12, 1.764E-12)  1.00E-07
  4.900E+00 1.25990E-17  0.000E+00 ( 3.439E-09, 8.776E-10) ( 6.927E-12, 1.768E-12)  1.00E-07
  5.000E+00 1.17076E-17  0.000E+00 ( 3.311E-09, 8.614E-10) ( 6.808E-12, 1.771E-12)  1.00E-07
  5.100E+00 1.08933E-17  0.000E+00 ( 3.190E-09, 8.456E-10) ( 6.692E-12, 1.773E-12)  1.00E-07
  5.200E+00 1.01486E-17  0.000E+00 ( 3.076E-09, 8.301E-10) ( 6.579E-12, 1.775E-12)  1.00E-07
  5.300E+00 9.46647E-18  0.000E+00 ( 2.967E-09, 8.150E-10) ( 6.471E-12, 1.776E-12)  1.00E-07
  5.400E+00 8.84103E-18  0.000E+00 ( 2.864E-09, 8.002E-10) ( 6.365E-12, 1.777E-12)  1.00E-07
  5.500E+00 8.26680E-18  0.000E+00 ( 2.766E-09, 7.859E-10) ( 6.263E-12, 1.778E-12)  1.00E-07
  5.600E+00 7.73894E-18  0.000E+00 ( 2.673E-09, 7.718E-10) ( 6.164E-12, 1.778E-12)  1.00E-07
  5.700E+00 7.25310E-18  0.000E+00 ( 2.584E-09, 7.581E-10) ( 6.068E-12, 1.778E-12)  1.00E-07
  5.800E+00 6.80539E-18  0.000E+00 ( 2.500E-09, 7.447E-10) ( 5.975E-12, 1.777E-12)  1.00E-07
  5.900E+00 6.39232E-18  0.000E+00 ( 2.420E-09, 7.317E-10) ( 5.885E-12, 1.777E-12)  1.00E-07
  6.000E+00 6.01076E-18  0.000E+00 ( 2.344E-09, 7.190E-10) ( 5.798E-12, 1.775E-12)  1.00E-07
  6.100E+00 5.65788E-18 -2.634E-06 ( 2.271E-09, 7.065E-10) ( 5.714E-12, 1.774E-12)  1.00E-07
  6.200E+00 5.33116E-18 -2.932E-06 ( 2.202E-09, 6.944E-10) ( 5.632E-12, 1.772E-12)  1.00E-07
  6.300E+00 5.02829E-18 -3.243E-06 ( 2.136E-09, 6.826E-10) ( 5.552E-12, 1.771E-12)  1.00E-07
  6.400E+00 4.74723E-18 -3.566E-06 ( 2.073E-09, 6.711E-10) ( 5.475E-12, 1.769E-12)  1.00E-07
  6.500E+00 4.48612E-18 -3.903E-06 ( 2.013E-09, 6.599E-10) ( 5.401E-12, 1.766E-12)  1.00E-07
  6.600E+00 4.24326E-18 -4.253E-06 ( 1.955E-09, 6.489E-10) ( 5.328E-12, 1.764E-12)  1.00E-07
  6.700E+00 4.01716E-18 -4.617E-06 ( 1.900E-09, 6.383E-10) ( 5.258E-12, 1.761E-12)  1.00E-07
  6.800E+00 3.80642E-18 -4.993E-06 ( 1.847E-09, 6.279E-10) ( 5.190E-12, 1.759E-12)  1.00E-07
  6.900E+00 3.60979E-18 -5.383E-06 ( 1.797E-09, 6.177E-10) ( 5.123E-12, 1.756E-12)  1.00E-07
  7.000E+00 3.42616E-18 -5.787E-06 ( 1.748E-09, 6.078E-10) ( 5.059E-12, 1.753E-12)  1.00E-07
  7.100E+00 3.25448E-18 -6.203E-06 ( 1.702E-09, 5.981E-10) ( 4.997E-12, 1.750E-12)  1.00E-07
  7.200E+00 3.09383E-18 -6.634E-06 ( 1.657E-09, 5.887E-10) ( 4.936E-12, 1.747E-12)  1.00E-07
  7.300E+00 2.94334E-18 -7.077E-06 ( 1.615E-09, 5.795E-10) ( 4.877E-12, 1.744E-12)  1.00E-07
  7.400E+00 2.80225E-18 -7.535E-06 ( 1.574E-09, 5.705E-10) ( 4.819E-12, 1.740E-12)  1.00E-07
  7.500E+00 2.66984E-18 -8.006E-06 ( 1.534E-09, 5.618E-10) ( 4.763E-12, 1.737E-12)  1.00E-07
  7.600E+00 2.54548E-18 -8.490E-06 ( 1.496E-09, 5.532E-10) ( 4.709E-12, 1.733E-12)  1.00E-07
  7.700E+00 2.42856E-18 -8.989E-06 ( 1.460E-09, 5.449E-10) ( 4.656E-12, 1.730E-12)  1.00E-07
  7.800E+00 2.31855E-18 -9.501E-06 ( 1.425E-09, 5.367E-10) ( 4.604E-12, 1.726E-12)  1.00E-07
  7.900E+00 2.21495E-18 -1.003E-05 ( 1.391E-09, 5.287E-10) ( 4.554E-12, 1.723E-12)  1.00E-07
  8.000E+00 2.11730E-18 -1.057E-05 ( 1.359E-09, 5.210E-10) ( 4.505E-12, 1.719E-12)  1.00E-07
  8.100E+00 2.02520E-18 -1.112E-05 ( 1.327E-09, 5.134E-10) ( 4.457E-12, 1.715E-12)  1.00E-07
  8.200E+00 1.93826E-18 -1.169E-05 ( 1.297E-09, 5.060E-10) ( 4.410E-12, 1.712E-12)  1.00E-07
  8.300E+00 1.85612E-18 -1.227E-05 ( 1.268E-09, 4.987E-10) ( 4.364E-12, 1.708E-12)  1.00E-07
  8.400E+00 1.77846E-18 -1.287E-05 ( 1.240E-09, 4.917E-10) ( 4.320E-12, 1.704E-12)  1.00E-07
  8.500E+00 1.70498E-18 -1.348E-05 ( 1.212E-09, 4.847E-10) ( 4.276E-12, 1.700E-12)  1.00E-07
  8.600E+00 1.63541E-18 -1.411E-05 ( 1.186E-09, 4.780E-10) ( 4.234E-12, 1.696E-12)  1.00E-07
  8.700E+00 1.56949E-18 -1.475E-05 ( 1.161E-09, 4.714E-10) ( 4.192E-12, 1.693E-12)  1.00E-07
  8.800E+00 1.50699E-18 -1.540E-05 ( 1.136E-09, 4.649E-10) ( 4.152E-12, 1.689E-12)  1.00E-07
  8.900E+00 1.44769E-18 -1.607E-05 ( 1.112E-09, 4.586E-10) ( 4.112E-12, 1.685E-12)  1.00E-07
  9.000E+00 1.39139E-18 -1.676E-05 ( 1.089E-09, 4.524E-10) ( 4.073E-12, 1.681E-12)  1.00E-07
  9.100E+00 1.33790E-18 -1.746E-05 ( 1.067E-09, 4.464E-10) ( 4.035E-12, 1.677E-12)  1.00E-07
  9.200E+00 1.28705E-18 -1.817E-05 ( 1.045E-09, 4.405E-10) ( 3.998E-12, 1.673E-12)  1.00E-07
  9.300E+00 1.23869E-18 -1.890E-05 ( 1.025E-09, 4.347E-10) ( 3.962E-12, 1.669E-12)  1.00E-07
  9.400E+00 1.19265E-18 -1.965E-05 ( 1.004E-09, 4.290E-10) ( 3.926E-12, 1.665E-12)  1.00E-07
  9.500E+00 1.14881E-18 -2.041E-05 ( 9.846E-10, 4.235E-10) ( 3.891E-12, 1.661E-12)  1.00E-07
  9.600E+00 1.10704E-18 -2.119E-05 ( 9.655E-10, 4.180E-10) ( 3.857E-12, 1.658E-12)  1.00E-07
  9.700E+00 1.06721E-18 -2.198E-05 ( 9.470E-10, 4.127E-10) ( 3.823E-12, 1.654E-12)  1.00E-07
  9.800E+00 1.02922E-18 -2.279E-05 ( 9.290E-10, 4.075E-10) ( 3.790E-12, 1.650E-12)  1.00E-07
  9.900E+00 9.92953E-19 -2.361E-05 ( 9.116E-10, 4.024E-10) ( 3.758E-12, 1.646E-12)  1.00E-07
  1.000E+01 9.58323E-19 -2.445E-05 ( 8.946E-10, 3.974E-10) ( 3.726E-12, 1.642E-12)  1.00E-07
  1.025E+01 8.78317E-19 -2.662E-05 ( 8.543E-10, 3.854E-10) ( 3.649E-12, 1.632E-12)  1.00E-07
  1.050E+01 8.06711E-19 -2.890E-05 ( 8.166E-10, 3.739E-10) ( 3.575E-12, 1.623E-12)  1.00E-07
  1.075E+01 7.42438E-19 -3.128E-05 ( 7.815E-10, 3.630E-10) ( 3.504E-12, 1.613E-12)  1.00E-07
  1.100E+01 6.84588E-19 -3.376E-05 ( 7.485E-10, 3.526E-10) ( 3.437E-12, 1.603E-12)  1.00E-07
  1.125E+01 6.32385E-19 -3.636E-05 ( 7.176E-10, 3.426E-10) ( 3.372E-12, 1.594E-12)  1.00E-07
  1.150E+01 5.85161E-19 -3.907E-05 ( 6.886E-10, 3.331E-10) ( 3.309E-12, 1.584E-12)  1.00E-07
  1.175E+01 5.42342E-19 -4.189E-05 ( 6.613E-10, 3.241E-10) ( 3.249E-12, 1.575E-12)  1.00E-07
  1.200E+01 5.03431E-19 -4.482E-05 ( 6.356E-10, 3.154E-10) ( 3.190E-12, 1.565E-12)  1.00E-07
  1.225E+01 4.67998E-19 -4.787E-05 ( 6.113E-10, 3.071E-10) ( 3.134E-12, 1.556E-12)  1.00E-07
  1.250E+01 4.35667E-19 -5.104E-05 ( 5.884E-10, 2.991E-10) ( 3.080E-12, 1.547E-12)  1.00E-07
  1.275E+01 4.06112E-19 -5.433E-05 ( 5.667E-10, 2.915E-10) ( 3.027E-12, 1.538E-12)  1.00E-07
  1.300E+01 3.79045E-19 -5.774E-05 ( 5.462E-10, 2.841E-10) ( 2.976E-12, 1.528E-12)  1.00E-07
  1.325E+01 3.54214E-19 -6.128E-05 ( 5.267E-10, 2.771E-10) ( 2.927E-12, 1.519E-12)  1.00E-07
  1.350E+01 3.31398E-19 -6.494E-05 ( 5.082E-10, 2.703E-10) ( 2.879E-12, 1.510E-12)  1.00E-07
  1.375E+01 3.10399E-19 -6.872E-05 ( 4.907E-10, 2.638E-10) ( 2.833E-12, 1.501E-12)  1.00E-07
  1.400E+01 2.91045E-19 -7.264E-05 ( 4.740E-10, 2.576E-10) ( 2.788E-12, 1.492E-12)  1.00E-07
  1.425E+01 2.73181E-19 -7.669E-05 ( 4.582E-10, 2.515E-10) ( 2.744E-12, 1.484E-12)  1.00E-07
  1.450E+01 2.56670E-19 -8.087E-05 ( 4.430E-10, 2.457E-10) ( 2.701E-12, 1.475E-12)  1.00E-07
  1.475E+01 2.41389E-19 -8.518E-05 ( 4.286E-10, 2.401E-10) ( 2.660E-12, 1.466E-12)  1.00E-07
  1.500E+01 2.27229E-19 -8.963E-05 ( 4.149E-10, 2.347E-10) ( 2.619E-12, 1.457E-12)  1.00E-07
  1.525E+01 2.14092E-19 -9.422E-05 ( 4.018E-10, 2.295E-10) ( 2.580E-12, 1.449E-12)  1.00E-07
  1.550E+01 2.01890E-19 -9.894E-05 ( 3.892E-10, 2.245E-10) ( 2.542E-12, 1.440E-12)  1.00E-07
  1.575E+01 1.90543E-19 -1.038E-04 ( 3.772E-10, 2.196E-10) ( 2.504E-12, 1.432E-12)  1.00E-07
  1.600E+01 1.79980E-19 -1.088E-04 ( 3.658E-10, 2.149E-10) ( 2.468E-12, 1.423E-12)  1.00E-07
  1.625E+01 1.70137E-19 -1.140E-04 ( 3.548E-10, 2.103E-10) ( 2.433E-12, 1.415E-12)  1.00E-07
  1.650E+01 1.60955E-19 -1.192E-04 ( 3.443E-10, 2.059E-10) ( 2.398E-12, 1.406E-12)  1.00E-07
  1.675E+01 1.52382E-19 -1.247E-04 ( 3.342E-10, 2.017E-10) ( 2.364E-12, 1.398E-12)  1.00E-07
  1.700E+01 1.44369E-19 -1.303E-04 ( 3.246E-10, 1.975E-10) ( 2.331E-12, 1.390E-12)  1.00E-07
  1.725E+01 1.36874E-19 -1.360E-04 ( 3.153E-10, 1.935E-10) ( 2.299E-12, 1.382E-12)  1.00E-07
  1.750E+01 1.29857E-19 -1.419E-04 ( 3.064E-10, 1.897E-10) ( 2.268E-12, 1.374E-12)  1.00E-07
  1.775E+01 1.23281E-19 -1.479E-04 ( 2.978E-10, 1.859E-10) ( 2.237E-12, 1.366E-12)  1.00E-07
  1.800E+01 1.17114E-19 -1.540E-04 ( 2.896E-10, 1.823E-10) ( 2.207E-12, 1.358E-12)  1.00E-07
  1.825E+01 1.11325E-19 -1.604E-04 ( 2.817E-10, 1.787E-10) ( 2.177E-12, 1.350E-12)  1.00E-07
  1.850E+01 1.05888E-19 -1.668E-04 ( 2.741E-10, 1.753E-10) ( 2.149E-12, 1.342E-12)  1.00E-07
  1.875E+01 1.00777E-19 -1.734E-04 ( 2.668E-10, 1.720E-10) ( 2.120E-12, 1.334E-12)  1.00E-07
  1.900E+01 9.59681E-20 -1.802E-04 ( 2.598E-10, 1.688E-10) ( 2.093E-12, 1.326E-12)  1.00E-07
  1.925E+01 9.14412E-20 -1.871E-04 ( 2.530E-10, 1.656E-10) ( 2.066E-12, 1.319E-12)  1.00E-07
  1.950E+01 8.71766E-20 -1.942E-04 ( 2.465E-10, 1.626E-10) ( 2.040E-12, 1.311E-12)  1.00E-07
  1.975E+01 8.31561E-20 -2.015E-04 ( 2.402E-10, 1.596E-10) ( 2.014E-12, 1.303E-12)  1.00E-07
  2.000E+01 7.93634E-20 -2.088E-04 ( 2.341E-10, 1.567E-10) ( 1.989E-12, 1.296E-12)  1.00E-07
  2.025E+01 7.57832E-20 -2.164E-04 ( 2.282E-10, 1.539E-10) ( 1.964E-12, 1.288E-12)  1.00E-07
  2.050E+01 7.24014E-20 -2.241E-04 ( 2.226E-10, 1.512E-10) ( 1.940E-12, 1.281E-12)  1.00E-07
  2.075E+01 6.92050E-20 -2.319E-04 ( 2.171E-10, 1.485E-10) ( 1.916E-12, 1.274E-12)  1.00E-07
  2.100E+01 6.61821E-20 -2.400E-04 ( 2.118E-10, 1.459E-10) ( 1.893E-12, 1.266E-12)  1.00E-07
  2.125E+01 6.33215E-20 -2.481E-04 ( 2.068E-10, 1.434E-10) ( 1.870E-12, 1.259E-12)  1.00E-07
  2.150E+01 6.06130E-20 -2.565E-04 ( 2.018E-10, 1.410E-10) ( 1.848E-12, 1.252E-12)  1.00E-07
  2.175E+01 5.80470E-20 -2.649E-04 ( 1.971E-10, 1.386E-10) ( 1.826E-12, 1.245E-12)  1.00E-07
  2.200E+01 5.56147E-20 -2.736E-04 ( 1.925E-10, 1.363E-10) ( 1.804E-12, 1.238E-12)  1.00E-07
  2.225E+01 5.33078E-20 -2.824E-04 ( 1.880E-10, 1.340E-10) ( 1.783E-12, 1.231E-12)  1.00E-07
  2.250E+01 5.11187E-20 -2.913E-04 ( 1.837E-10, 1.318E-10) ( 1.763E-12, 1.224E-12)  1.00E-07
  2.275E+01 4.90403E-20 -3.004E-04 ( 1.795E-10, 1.296E-10) ( 1.742E-12, 1.217E-12)  1.00E-07
  2.300E+01 4.70661E-20 -3.097E-04 ( 1.755E-10, 1.275E-10) ( 1.723E-12, 1.210E-12)  1.00E-07
  2.325E+01 4.51897E-20 -3.192E-04 ( 1.716E-10, 1.255E-10) ( 1.703E-12, 1.203E-12)  1.00E-07
  2.350E+01 4.34056E-20 -3.288E-04 ( 1.678E-10, 1.235E-10) ( 1.684E-12, 1.197E-12)  1.00E-07
  2.375E+01 4.17084E-20 -3.385E-04 ( 1.641E-10, 1.215E-10) ( 1.665E-12, 1.190E-12)  1.00E-07
  2.400E+01 4.00930E-20 -3.484E-04 ( 1.606E-10, 1.196E-10) ( 1.647E-12, 1.183E-12)  1.00E-07
  2.425E+01 3.85549E-20 -3.585E-04 ( 1.571E-10, 1.178E-10) ( 1.629E-12, 1.177E-12)  1.00E-07
  2.450E+01 3.70896E-20 -3.687E-04 ( 1.538E-10, 1.159E-10) ( 1.611E-12, 1.170E-12)  1.00E-07
  2.475E+01 3.56930E-20 -3.791E-04 ( 1.505E-10, 1.142E-10) ( 1.594E-12, 1.164E-12)  1.00E-07
  2.500E+01 3.43614E-20 -3.896E-04 ( 1.474E-10, 1.124E-10) ( 1.577E-12, 1.158E-12)  1.00E-07
  2.550E+01 3.18791E-20 -4.112E-04 ( 1.413E-10, 1.091E-10) ( 1.543E-12, 1.145E-12)  1.00E-07
  2.600E+01 2.96167E-20 -4.334E-04 ( 1.356E-10, 1.059E-10) ( 1.511E-12, 1.133E-12)  1.00E-07
  2.650E+01 2.75513E-20 -4.562E-04 ( 1.303E-10, 1.029E-10) ( 1.480E-12, 1.120E-12)  1.00E-07
  2.700E+01 2.56627E-20 -4.797E-04 ( 1.252E-10, 9.993E-11) ( 1.450E-12, 1.108E-12)  1.00E-07
  2.750E+01 2.39333E-20 -5.038E-04 ( 1.204E-10, 9.714E-11) ( 1.421E-12, 1.097E-12)  1.00E-07
  2.800E+01 2.23473E-20 -5.285E-04 ( 1.158E-10, 9.446E-11) ( 1.393E-12, 1.085E-12)  1.00E-07
  2.850E+01 2.08908E-20 -5.538E-04 ( 1.115E-10, 9.190E-11) ( 1.366E-12, 1.074E-12)  1.00E-07
  2.900E+01 1.95512E-20 -5.798E-04 ( 1.075E-10, 8.944E-11) ( 1.340E-12, 1.062E-12)  1.00E-07
  2.950E+01 1.83176E-20 -6.063E-04 ( 1.036E-10, 8.708E-11) ( 1.315E-12, 1.051E-12)  1.00E-07
  3.000E+01 1.71801E-20 -6.335E-04 ( 9.992E-11, 8.482E-11) ( 1.290E-12, 1.041E-12)  1.00E-07
  3.050E+01 1.61299E-20 -6.613E-04 ( 9.642E-11, 8.264E-11) ( 1.266E-12, 1.030E-12)  1.00E-07
  3.100E+01 1.51591E-20 -6.897E-04 ( 9.310E-11, 8.055E-11) ( 1.243E-12, 1.019E-12)  1.00E-07
  3.150E+01 1.42606E-20 -7.186E-04 ( 8.994E-11, 7.854E-11) ( 1.221E-12, 1.009E-12)  1.00E-07
  3.200E+01 1.34282E-20 -7.482E-04 ( 8.693E-11, 7.661E-11) ( 1.199E-12, 9.989E-13)  1.00E-07
  3.250E+01 1.26560E-20 -7.784E-04 ( 8.406E-11, 7.475E-11) ( 1.178E-12, 9.889E-13)  1.00E-07
  3.300E+01 1.19389E-20 -8.091E-04 ( 8.132E-11, 7.296E-11) ( 1.157E-12, 9.791E-13)  1.00E-07
  3.350E+01 1.12722E-20 -8.404E-04 ( 7.871E-11, 7.124E-11) ( 1.138E-12, 9.694E-13)  1.00E-07
  3.400E+01 1.06519E-20 -8.723E-04 ( 7.622E-11, 6.957E-11) ( 1.118E-12, 9.599E-13)  1.00E-07
  3.450E+01 1.00740E-20 -9.047E-04 ( 7.384E-11, 6.797E-11) ( 1.100E-12, 9.505E-13)  1.00E-07
  3.500E+01 9.53524E-21 -9.377E-04 ( 7.156E-11, 6.643E-11) ( 1.081E-12, 9.413E-13)  1.00E-07
  3.550E+01 9.03235E-21 -9.713E-04 ( 6.938E-11, 6.493E-11) ( 1.064E-12, 9.322E-13)  1.00E-07
  3.600E+01 8.56256E-21 -1.005E-03 ( 6.730E-11, 6.349E-11) ( 1.046E-12, 9.233E-13)  1.00E-07
  3.650E+01 8.12327E-21 -1.040E-03 ( 6.530E-11, 6.210E-11) ( 1.030E-12, 9.145E-13)  1.00E-07
  3.700E+01 7.71216E-21 -1.075E-03 ( 6.339E-11, 6.076E-11) ( 1.013E-12, 9.058E-13)  1.00E-07
  3.750E+01 7.32707E-21 -1.111E-03 ( 6.156E-11, 5.946E-11) ( 9.975E-13, 8.973E-13)  1.00E-07
  3.800E+01 6.96605E-21 -1.147E-03 ( 5.981E-11, 5.820E-11) ( 9.820E-13, 8.889E-13)  1.00E-07
  3.850E+01 6.62732E-21 -1.184E-03 ( 5.812E-11, 5.699E-11) ( 9.669E-13, 8.806E-13)  1.00E-07
  3.900E+01 6.30925E-21 -1.221E-03 ( 5.650E-11, 5.581E-11) ( 9.522E-13, 8.724E-13)  1.00E-07
  3.950E+01 6.01034E-21 -1.259E-03 ( 5.495E-11, 5.468E-11) ( 9.379E-13, 8.644E-13)  1.00E-07
  4.000E+01 5.72922E-21 -1.297E-03 ( 5.345E-11, 5.357E-11) ( 9.239E-13, 8.565E-13)  1.00E-07
  4.050E+01 5.46464E-21 -1.335E-03 ( 5.202E-11, 5.251E-11) ( 9.103E-13, 8.487E-13)  1.00E-07
  4.100E+01 5.21543E-21 -1.375E-03 ( 5.064E-11, 5.147E-11) ( 8.970E-13, 8.410E-13)  1.00E-07
  4.150E+01 4.98053E-21 -1.414E-03 ( 4.931E-11, 5.047E-11) ( 8.840E-13, 8.334E-13)  1.00E-07
  4.200E+01 4.75897E-21 -1.454E-03 ( 4.803E-11, 4.950E-11) ( 8.713E-13, 8.259E-13)  1.00E-07
  4.250E+01 4.54985E-21 -1.495E-03 ( 4.680E-11, 4.856E-11) ( 8.590E-13, 8.185E-13)  1.00E-07
  4.300E+01 4.35233E-21 -1.536E-03 ( 4.562E-11, 4.764E-11) ( 8.469E-13, 8.113E-13)  1.00E-07
  4.350E+01 4.16565E-21 -1.577E-03 ( 4.447E-11, 4.676E-11) ( 8.351E-13, 8.041E-13)  1.00E-07
  4.400E+01 3.98910E-21 -1.619E-03 ( 4.337E-11, 4.590E-11) ( 8.236E-13, 7.970E-13)  1.00E-07
  4.450E+01 3.82203E-21 -1.661E-03 ( 4.231E-11, 4.506E-11) ( 8.123E-13, 7.901E-13)  1.00E-07
  4.500E+01 3.66382E-21 -1.703E-03 ( 4.129E-11, 4.425E-11) ( 8.012E-13, 7.832E-13)  1.00E-07
  4.550E+01 3.51392E-21 -1.746E-03 ( 4.030E-11, 4.346E-11) ( 7.905E-13, 7.764E-13)  1.00E-07
  4.600E+01 3.37181E-21 -1.790E-03 ( 3.934E-11, 4.269E-11) ( 7.799E-13, 7.697E-13)  1.00E-07
  4.650E+01 3.23700E-21 -1.833E-03 ( 3.842E-11, 4.195E-11) ( 7.696E-13, 7.631E-13)  1.00E-07
  4.700E+01 3.10904E-21 -1.877E-03 ( 3.753E-11, 4.122E-11) ( 7.595E-13, 7.565E-13)  1.00E-07
  4.750E+01 2.98753E-21 -1.922E-03 ( 3.667E-11, 4.052E-11) ( 7.496E-13, 7.501E-13)  1.00E-07
  4.800E+01 2.87207E-21 -1.966E-03 ( 3.584E-11, 3.983E-11) ( 7.399E-13, 7.437E-13)  1.00E-07
  4.850E+01 2.76230E-21 -2.011E-03 ( 3.503E-11, 3.917E-11) ( 7.305E-13, 7.374E-13)  1.00E-07
  4.900E+01 2.65788E-21 -2.057E-03 ( 3.425E-11, 3.852E-11) ( 7.212E-13, 7.312E-13)  1.00E-07
  4.950E+01 2.55851E-21 -2.102E-03 ( 3.350E-11, 3.789E-11) ( 7.121E-13, 7.251E-13)  1.00E-07
  5.000E+01 2.46390E-21 -2.148E-03 ( 3.277E-11, 3.727E-11) ( 7.032E-13, 7.191E-13)  1.00E-07
  5.050E+01 2.37376E-21 -2.195E-03 ( 3.206E-11, 3.667E-11) ( 6.944E-13, 7.131E-13)  1.00E-07
  5.100E+01 2.28785E-21 -2.241E-03 ( 3.138E-11, 3.609E-11) ( 6.859E-13, 7.072E-13)  1.00E-07
  5.150E+01 2.20593E-21 -2.288E-03 ( 3.071E-11, 3.552E-11) ( 6.775E-13, 7.014E-13)  1.00E-07
  5.200E+01 2.12777E-21 -2.335E-03 ( 3.007E-11, 3.497E-11) ( 6.692E-13, 6.956E-13)  1.00E-07
  5.250E+01 2.05318E-21 -2.382E-03 ( 2.945E-11, 3.443E-11) ( 6.612E-13, 6.899E-13)  1.00E-07
  5.300E+01 1.98195E-21 -2.430E-03 ( 2.884E-11, 3.390E-11) ( 6.532E-13, 6.843E-13)  1.00E-07
  5.350E+01 1.91390E-21 -2.478E-03 ( 2.826E-11, 3.339E-11) ( 6.454E-13, 6.787E-13)  1.00E-07
  5.400E+01 1.84887E-21 -2.526E-03 ( 2.769E-11, 3.288E-11) ( 6.378E-13, 6.732E-13)  1.00E-07
  5.450E+01 1.78669E-21 -2.574E-03 ( 2.714E-11, 3.240E-11) ( 6.303E-13, 6.678E-13)  1.00E-07
  5.500E+01 1.72721E-21 -2.622E-03 ( 2.660E-11, 3.192E-11) ( 6.230E-13, 6.624E-13)  1.00E-07
  5.550E+01 1.67029E-21 -2.671E-03 ( 2.608E-11, 3.145E-11) ( 6.157E-13, 6.571E-13)  1.00E-07
  5.600E+01 1.61580E-21 -2.719E-03 ( 2.557E-11, 3.100E-11) ( 6.086E-13, 6.518E-13)  1.00E-07
