 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   2.00000E+02  8.52003E-16  1.13549E-16  2.09091E-16  0.00000E+00  9.9E-07
   2.50000E+02  7.17884E-16  1.05756E-16  1.79875E-16  0.00000E+00  7.3E-07
   3.00000E+02  6.18039E-16  1.04819E-16  1.66109E-16  0.00000E+00  2.2E-06
   3.50000E+02  5.44368E-16  1.04817E-16  1.56005E-16  0.00000E+00  2.8E-06
   4.00000E+02  4.89277E-16  1.04172E-16  1.46314E-16  0.00000E+00  1.6E-06
   4.50000E+02  4.47213E-16  1.02657E-16  1.36546E-16  0.00000E+00  7.5E-06
   5.00000E+02  4.14359E-16  1.00422E-16  1.26916E-16  0.00000E+00  1.4E-06
   6.00000E+02  3.66716E-16  9.46263E-17  1.09115E-16  0.00000E+00  2.6E-06
   7.00000E+02  3.33839E-16  8.81182E-17  9.41080E-17  0.00000E+00  1.3E-06
   8.00000E+02  3.09553E-16  8.16331E-17  8.19712E-17  0.00000E+00  2.9E-06
   9.00000E+02  2.90613E-16  7.55135E-17  7.23073E-17  0.00000E+00  2.9E-06
   1.00000E+03  2.75209E-16  6.98903E-17  6.46228E-17  0.00000E+00  1.6E-06
   1.50000E+03  2.24953E-16  4.89745E-17  4.31488E-17  0.00000E+00  1.7E-04
   2.00000E+03  1.95040E-16  3.63792E-17  3.35822E-17  0.00000E+00  2.8E-04
   2.50000E+03  1.74342E-16  2.83118E-17  2.79269E-17  0.00000E+00  1.9E-04
   3.00000E+03  1.58916E-16  2.28168E-17  2.39922E-17  0.00000E+00  2.0E-04
   3.50000E+03  1.46846E-16  1.88852E-17  2.10127E-17  0.00000E+00  1.9E-04
   4.00000E+03  1.37064E-16  1.59607E-17  1.86490E-17  0.00000E+00  2.0E-04
   4.50000E+03  1.28920E-16  1.37170E-17  1.67191E-17  0.00000E+00  2.8E-04
   5.00000E+03  1.21997E-16  1.19514E-17  1.51117E-17  0.00000E+00  9.0E-04
   6.00000E+03  1.10772E-16  9.37275E-18  1.25900E-17  0.00000E+00  9.7E-04
   7.00000E+03  1.01977E-16  7.60023E-18  1.07088E-17  0.00000E+00  6.8E-04
   8.00000E+03  9.48415E-17  6.32067E-18  9.25861E-18  0.00000E+00  1.2E-03
   9.00000E+03  8.89017E-17  5.36158E-18  8.11150E-18  0.00000E+00  1.5E-03
   1.00000E+04  8.38584E-17  4.62099E-18  7.18507E-18  0.00000E+00  1.6E-03
   1.10000E+04  7.90645E-17  4.03515E-18  6.42367E-18  0.00000E+00  1.0E-07
   1.20000E+04  7.53194E-17  3.56239E-18  5.78886E-18  0.00000E+00  1.0E-07
   1.30000E+04  7.20075E-17  3.17441E-18  5.25279E-18  0.00000E+00  1.0E-07
   1.40000E+04  6.90524E-17  2.85140E-18  4.79512E-18  0.00000E+00  1.0E-07
   1.50000E+04  6.63952E-17  2.57914E-18  4.40063E-18  0.00000E+00  1.0E-07
   1.60000E+04  6.39897E-17  2.34715E-18  4.05770E-18  0.00000E+00  1.0E-07
   1.70000E+04  6.17992E-17  2.14759E-18  3.75732E-18  0.00000E+00  1.0E-07
   1.80000E+04  5.97938E-17  1.97448E-18  3.49245E-18  0.00000E+00  1.0E-07
   1.90000E+04  5.79493E-17  1.82317E-18  3.25744E-18  0.00000E+00  1.0E-07
   2.00000E+04  5.62458E-17  1.69002E-18  3.04777E-18  0.00000E+00  1.0E-07
   2.10000E+04  5.46664E-17  1.57214E-18  2.85977E-18  0.00000E+00  1.0E-07
   2.20000E+04  5.31970E-17  1.46718E-18  2.69042E-18  0.00000E+00  1.0E-07
   2.30000E+04  5.18257E-17  1.37326E-18  2.53723E-18  0.00000E+00  1.0E-07
   2.40000E+04  5.05423E-17  1.28883E-18  2.39810E-18  0.00000E+00  1.0E-07
   2.50000E+04  4.93381E-17  1.21260E-18  2.27129E-18  0.00000E+00  1.0E-07
