 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =  80, NELEC =  80,   projectile: electron
 #  Kinetic energy = 9.18733E+02 a.u. = 2.50000E+04 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
   113  1.40736E-04 -7.96550E+01 -7.96550E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.96116E+06
   114  1.44258E-04 -7.97220E+01 -7.97220E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.94885E+06
   115  1.47862E-04 -7.97718E+01 -7.97718E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.93638E+06
   116  1.51549E-04 -7.98081E+01 -7.98081E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.92375E+06
   117  1.55321E-04 -7.98341E+01 -7.98341E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.91097E+06
   118  1.59181E-04 -7.98523E+01 -7.98523E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.89805E+06
   119  1.63129E-04 -7.98647E+01 -7.98647E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.88500E+06
   120  1.67169E-04 -7.98727E+01 -7.98727E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.87184E+06
   121  1.71302E-04 -7.98776E+01 -7.98776E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.85858E+06
   122  1.75530E-04 -7.98802E+01 -7.98802E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.84521E+06
   123  1.79856E-04 -7.98812E+01 -7.98812E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.83176E+06
   124  1.84282E-04 -7.98809E+01 -7.98809E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.81823E+06
   125  1.88809E-04 -7.98798E+01 -7.98798E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.80464E+06
   126  1.93442E-04 -7.98781E+01 -7.98781E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.79098E+06
   127  1.98181E-04 -7.98759E+01 -7.98759E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.77726E+06
   128  2.03030E-04 -7.98734E+01 -7.98734E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.76350E+06
   129  2.07991E-04 -7.98706E+01 -7.98706E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.74970E+06
   130  2.13066E-04 -7.98677E+01 -7.98677E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.73586E+06
   131  2.18259E-04 -7.98646E+01 -7.98646E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.72200E+06
   132  2.23571E-04 -7.98614E+01 -7.98614E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.70812E+06
   133  2.29006E-04 -7.98581E+01 -7.98581E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.69422E+06
   134  2.34567E-04 -7.98547E+01 -7.98547E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.68031E+06
   135  2.40256E-04 -7.98512E+01 -7.98512E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.66639E+06
   136  2.46076E-04 -7.98476E+01 -7.98476E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.65248E+06
   137  2.52030E-04 -7.98439E+01 -7.98439E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.63857E+06
   138  2.58123E-04 -7.98401E+01 -7.98401E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.62466E+06
   139  2.64355E-04 -7.98363E+01 -7.98363E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.61077E+06
   140  2.70732E-04 -7.98323E+01 -7.98323E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.59689E+06
