 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  8.800E+00  5.88581E-03  1.49200E-09  7.23031E-10  5.48610E-12  2.64995E-12
  8.900E+00  6.02007E-03  1.45826E-09  7.13709E-10  5.42501E-12  2.64598E-12
  9.000E+00  6.15583E-03  1.42562E-09  7.04558E-10  5.36522E-12  2.64186E-12
  9.100E+00  6.29310E-03  1.39403E-09  6.95574E-10  5.30667E-12  2.63761E-12
  9.200E+00  6.43187E-03  1.36347E-09  6.86755E-10  5.24935E-12  2.63324E-12
  9.300E+00  6.57214E-03  1.33388E-09  6.78096E-10  5.19321E-12  2.62875E-12
  9.400E+00  6.71392E-03  1.30522E-09  6.69594E-10  5.13823E-12  2.62416E-12
  9.500E+00  6.85720E-03  1.27746E-09  6.61248E-10  5.08438E-12  2.61946E-12
  9.600E+00  7.00198E-03  1.25056E-09  6.53053E-10  5.03162E-12  2.61468E-12
  9.700E+00  7.14827E-03  1.22449E-09  6.45006E-10  4.97992E-12  2.60980E-12
  9.800E+00  7.29605E-03  1.19921E-09  6.37105E-10  4.92926E-12  2.60484E-12
  9.900E+00  7.44534E-03  1.17469E-09  6.29347E-10  4.87961E-12  2.59981E-12
  1.000E+01  7.59612E-03  1.15091E-09  6.21728E-10  4.83093E-12  2.59472E-12
  1.025E+01  7.97965E-03  1.09448E-09  6.03274E-10  4.71336E-12  2.58170E-12
  1.050E+01  8.37255E-03  1.04205E-09  5.85630E-10  4.60135E-12  2.56836E-12
  1.075E+01  8.77480E-03  9.93256E-10  5.68756E-10  4.49453E-12  2.55476E-12
  1.100E+01  9.18641E-03  9.47773E-10  5.52611E-10  4.39256E-12  2.54095E-12
  1.125E+01  9.60736E-03  9.05309E-10  5.37157E-10  4.29511E-12  2.52700E-12
  1.150E+01  1.00376E-02  8.65603E-10  5.22358E-10  4.20188E-12  2.51293E-12
  1.175E+01  1.04773E-02  8.28423E-10  5.08179E-10  4.11262E-12  2.49879E-12
  1.200E+01  1.09262E-02  7.93557E-10  4.94588E-10  4.02705E-12  2.48460E-12
  1.225E+01  1.13844E-02  7.60816E-10  4.81554E-10  3.94495E-12  2.47039E-12
  1.250E+01  1.18520E-02  7.30031E-10  4.69048E-10  3.86610E-12  2.45619E-12
  1.275E+01  1.23288E-02  7.01046E-10  4.57043E-10  3.79030E-12  2.44201E-12
  1.300E+01  1.28150E-02  6.73723E-10  4.45512E-10  3.71736E-12  2.42787E-12
  1.325E+01  1.33104E-02  6.47936E-10  4.34431E-10  3.64712E-12  2.41379E-12
  1.350E+01  1.38150E-02  6.23570E-10  4.23777E-10  3.57941E-12  2.39977E-12
  1.375E+01  1.43290E-02  6.00521E-10  4.13528E-10  3.51408E-12  2.38582E-12
  1.400E+01  1.48521E-02  5.78694E-10  4.03664E-10  3.45100E-12  2.37195E-12
  1.425E+01  1.53845E-02  5.58004E-10  3.94165E-10  3.39005E-12  2.35818E-12
  1.450E+01  1.59262E-02  5.38372E-10  3.85014E-10  3.33111E-12  2.34450E-12
  1.475E+01  1.64770E-02  5.19725E-10  3.76193E-10  3.27407E-12  2.33091E-12
  1.500E+01  1.70371E-02  5.01997E-10  3.67686E-10  3.21882E-12  2.31742E-12
  1.525E+01  1.76063E-02  4.85129E-10  3.59478E-10  3.16528E-12  2.30404E-12
  1.550E+01  1.81848E-02  4.69065E-10  3.51555E-10  3.11336E-12  2.29077E-12
  1.575E+01  1.87724E-02  4.53754E-10  3.43903E-10  3.06298E-12  2.27760E-12
  1.600E+01  1.93692E-02  4.39148E-10  3.36510E-10  3.01407E-12  2.26453E-12
  1.625E+01  1.99751E-02  4.25205E-10  3.29364E-10  2.96654E-12  2.25158E-12
  1.650E+01  2.05901E-02  4.11885E-10  3.22453E-10  2.92035E-12  2.23873E-12
  1.675E+01  2.12143E-02  3.99151E-10  3.15767E-10  2.87542E-12  2.22598E-12
  1.700E+01  2.18476E-02  3.86968E-10  3.09296E-10  2.83170E-12  2.21335E-12
  1.725E+01  2.24900E-02  3.75305E-10  3.03031E-10  2.78913E-12  2.20082E-12
  1.750E+01  2.31415E-02  3.64133E-10  2.96961E-10  2.74768E-12  2.18840E-12
  1.775E+01  2.38021E-02  3.53424E-10  2.91080E-10  2.70728E-12  2.17608E-12
  1.800E+01  2.44717E-02  3.43153E-10  2.85378E-10  2.66790E-12  2.16387E-12
  1.825E+01  2.51504E-02  3.33296E-10  2.79849E-10  2.62950E-12  2.15176E-12
  1.850E+01  2.58382E-02  3.23831E-10  2.74485E-10  2.59203E-12  2.13975E-12
  1.875E+01  2.65349E-02  3.14738E-10  2.69279E-10  2.55546E-12  2.12784E-12
  1.900E+01  2.72407E-02  3.05998E-10  2.64226E-10  2.51975E-12  2.11604E-12
  1.925E+01  2.79555E-02  2.97592E-10  2.59318E-10  2.48488E-12  2.10433E-12
  1.950E+01  2.86793E-02  2.89505E-10  2.54550E-10  2.45081E-12  2.09272E-12
  1.975E+01  2.94120E-02  2.81719E-10  2.49917E-10  2.41751E-12  2.08120E-12
