 #  Total cross section table (last run of 'elscata').
 #
 #  Z =   8,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   8.00000E+01  2.92486E-16  2.00598E-16  1.52687E-16  0.00000E+00  1.0E-07
   9.00000E+01  2.71273E-16  1.77115E-16  1.41662E-16  0.00000E+00  1.0E-07
   1.00000E+02  2.53585E-16  1.57677E-16  1.32595E-16  0.00000E+00  1.0E-07
   1.50000E+02  1.95802E-16  9.72007E-17  1.01214E-16  0.00000E+00  1.0E-07
   2.00000E+02  1.63212E-16  6.70114E-17  8.07691E-17  0.00000E+00  1.0E-07
   2.50000E+02  1.41710E-16  4.95464E-17  6.61081E-17  0.00000E+00  1.0E-07
   3.00000E+02  1.26138E-16  3.84096E-17  5.51908E-17  0.00000E+00  1.0E-07
   3.50000E+02  1.14161E-16  3.08093E-17  4.68375E-17  0.00000E+00  1.0E-07
   4.00000E+02  1.04564E-16  2.53578E-17  4.02998E-17  0.00000E+00  1.0E-07
   4.50000E+02  9.66423E-17  2.12959E-17  3.50828E-17  0.00000E+00  1.1E-07
   5.00000E+02  8.99572E-17  1.81773E-17  3.08494E-17  0.00000E+00  1.6E-07
   6.00000E+02  7.92227E-17  1.37555E-17  2.44570E-17  0.00000E+00  2.1E-07
   7.00000E+02  7.09203E-17  1.08181E-17  1.99183E-17  0.00000E+00  2.2E-07
   8.00000E+02  6.42701E-17  8.75752E-18  1.65711E-17  0.00000E+00  2.9E-07
   9.00000E+02  5.88046E-17  7.25095E-18  1.40266E-17  0.00000E+00  3.4E-07
   1.00000E+03  5.42228E-17  6.11315E-18  1.20436E-17  0.00000E+00  3.6E-07
   1.50000E+03  3.91387E-17  3.12332E-18  6.52929E-18  0.00000E+00  8.2E-07
   2.00000E+03  3.06807E-17  1.91578E-18  4.14148E-18  0.00000E+00  7.6E-07
   2.50000E+03  2.52502E-17  1.30370E-18  2.88164E-18  0.00000E+00  1.4E-06
   3.00000E+03  2.14646E-17  9.48883E-19  2.13148E-18  0.00000E+00  9.4E-07
   3.50000E+03  1.86736E-17  7.23988E-19  1.64664E-18  0.00000E+00  1.2E-06
   4.00000E+03  1.65305E-17  5.72039E-19  1.31409E-18  0.00000E+00  3.0E-07
   4.50000E+03  1.48330E-17  4.64320E-19  1.07549E-18  0.00000E+00  2.9E-06
   5.00000E+03  1.34553E-17  3.85040E-19  8.98111E-19  0.00000E+00  2.7E-06
   6.00000E+03  1.13548E-17  2.78158E-19  6.56192E-19  0.00000E+00  3.3E-06
   7.00000E+03  9.82903E-18  2.11091E-19  5.02416E-19  0.00000E+00  3.5E-06
   8.00000E+03  8.67052E-18  1.66116E-19  3.98244E-19  0.00000E+00  5.2E-06
   9.00000E+03  7.76093E-18  1.34418E-19  3.24215E-19  0.00000E+00  4.6E-06
   1.00000E+04  7.02784E-18  1.11197E-19  2.69604E-19  0.00000E+00  5.7E-06
   1.10000E+04  6.42442E-18  9.36497E-20  2.28094E-19  0.00000E+00  6.7E-06
   1.20000E+04  5.91908E-18  8.00507E-20  1.95757E-19  0.00000E+00  1.0E-07
   1.30000E+04  5.48970E-18  6.92862E-20  1.70044E-19  0.00000E+00  1.0E-07
   1.40000E+04  5.12036E-18  6.06118E-20  1.49239E-19  0.00000E+00  1.0E-07
   1.50000E+04  4.79930E-18  5.35134E-20  1.32152E-19  0.00000E+00  1.0E-07
   1.60000E+04  4.51763E-18  4.76271E-20  1.17935E-19  0.00000E+00  1.0E-07
   1.70000E+04  4.26852E-18  4.26885E-20  1.05971E-19  0.00000E+00  1.0E-07
   1.80000E+04  4.04664E-18  3.85024E-20  9.58018E-20  0.00000E+00  1.0E-07
   1.90000E+04  3.84775E-18  3.49214E-20  8.70801E-20  0.00000E+00  1.0E-07
   2.00000E+04  3.66846E-18  3.18329E-20  7.95399E-20  0.00000E+00  1.0E-07
   2.10000E+04  3.50602E-18  2.91494E-20  7.29738E-20  0.00000E+00  1.0E-07
   2.20000E+04  3.35814E-18  2.68023E-20  6.72187E-20  0.00000E+00  1.0E-07
   2.30000E+04  3.22296E-18  2.47368E-20  6.21442E-20  0.00000E+00  1.0E-07
   2.40000E+04  3.09892E-18  2.29090E-20  5.76454E-20  0.00000E+00  1.0E-07
   2.50000E+04  2.98468E-18  2.12834E-20  5.36372E-20  0.00000E+00  1.0E-07
