 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.375E+01  1.43290E-02  5.05092E-10  2.72219E-10  2.91634E-12  1.54983E-12
  1.400E+01  1.48521E-02  4.87066E-10  2.65564E-10  2.86496E-12  1.53955E-12
  1.425E+01  1.53845E-02  4.69953E-10  2.59156E-10  2.81523E-12  1.52932E-12
  1.450E+01  1.59262E-02  4.53697E-10  2.52982E-10  2.76706E-12  1.51917E-12
  1.475E+01  1.64770E-02  4.38241E-10  2.47031E-10  2.72035E-12  1.50908E-12
  1.500E+01  1.70371E-02  4.23531E-10  2.41292E-10  2.67502E-12  1.49907E-12
  1.525E+01  1.76063E-02  4.09521E-10  2.35756E-10  2.63102E-12  1.48914E-12
  1.550E+01  1.81848E-02  3.96166E-10  2.30413E-10  2.58832E-12  1.47929E-12
  1.575E+01  1.87724E-02  3.83431E-10  2.25253E-10  2.54688E-12  1.46952E-12
  1.600E+01  1.93692E-02  3.71279E-10  2.20270E-10  2.50662E-12  1.45983E-12
  1.625E+01  1.99751E-02  3.59673E-10  2.15453E-10  2.46747E-12  1.45023E-12
  1.650E+01  2.05901E-02  3.48581E-10  2.10797E-10  2.42939E-12  1.44071E-12
  1.675E+01  2.12143E-02  3.37972E-10  2.06294E-10  2.39235E-12  1.43128E-12
  1.700E+01  2.18476E-02  3.27822E-10  2.01938E-10  2.35634E-12  1.42194E-12
  1.725E+01  2.24900E-02  3.18105E-10  1.97721E-10  2.32130E-12  1.41268E-12
  1.750E+01  2.31415E-02  3.08797E-10  1.93639E-10  2.28716E-12  1.40352E-12
  1.775E+01  2.38021E-02  2.99875E-10  1.89685E-10  2.25389E-12  1.39444E-12
  1.800E+01  2.44717E-02  2.91318E-10  1.85853E-10  2.22148E-12  1.38545E-12
  1.825E+01  2.51504E-02  2.83106E-10  1.82140E-10  2.18991E-12  1.37655E-12
  1.850E+01  2.58382E-02  2.75223E-10  1.78540E-10  2.15914E-12  1.36774E-12
  1.875E+01  2.65349E-02  2.67652E-10  1.75049E-10  2.12914E-12  1.35901E-12
  1.900E+01  2.72407E-02  2.60377E-10  1.71661E-10  2.09984E-12  1.35038E-12
  1.925E+01  2.79555E-02  2.53382E-10  1.68374E-10  2.07125E-12  1.34183E-12
  1.950E+01  2.86793E-02  2.46652E-10  1.65183E-10  2.04336E-12  1.33336E-12
  1.975E+01  2.94120E-02  2.40175E-10  1.62084E-10  2.01615E-12  1.32498E-12
  2.000E+01  3.01537E-02  2.33941E-10  1.59074E-10  1.98958E-12  1.31669E-12
  2.025E+01  3.09043E-02  2.27936E-10  1.56149E-10  1.96360E-12  1.30848E-12
  2.050E+01  3.16639E-02  2.22150E-10  1.53307E-10  1.93821E-12  1.30036E-12
