 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  80,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   9.00000E+01  8.99217E-16  2.14750E-16  3.70879E-16  0.00000E+00  1.0E-07
   1.00000E+02  8.67227E-16  1.82529E-16  3.31279E-16  0.00000E+00  1.0E-07
   1.50000E+02  7.26983E-16  1.04067E-16  2.09869E-16  0.00000E+00  3.0E-07
   2.00000E+02  6.22835E-16  8.51530E-17  1.64164E-16  0.00000E+00  1.0E-07
   2.50000E+02  5.39803E-16  8.57192E-17  1.51584E-16  0.00000E+00  1.0E-07
   3.00000E+02  4.73304E-16  9.14406E-17  1.48251E-16  0.00000E+00  1.0E-07
   3.50000E+02  4.21511E-16  9.66828E-17  1.44302E-16  0.00000E+00  1.0E-07
   4.00000E+02  3.81902E-16  9.98241E-17  1.37752E-16  0.00000E+00  1.0E-07
   4.50000E+02  3.51648E-16  1.00857E-16  1.29349E-16  0.00000E+00  1.0E-07
   5.00000E+02  3.28275E-16  1.00249E-16  1.20230E-16  0.00000E+00  1.0E-07
   6.00000E+02  2.95052E-16  9.60172E-17  1.02792E-16  0.00000E+00  1.0E-07
   7.00000E+02  2.72535E-16  8.99269E-17  8.83440E-17  0.00000E+00  1.0E-07
   8.00000E+02  2.55917E-16  8.34029E-17  7.70843E-17  0.00000E+00  1.0E-07
   9.00000E+02  2.42802E-16  7.70818E-17  6.84252E-17  0.00000E+00  1.0E-07
   1.00000E+03  2.31937E-16  7.12150E-17  6.17147E-17  0.00000E+00  1.0E-07
   1.50000E+03  1.94672E-16  4.93759E-17  4.32147E-17  0.00000E+00  1.0E-07
   2.00000E+03  1.71175E-16  3.63825E-17  3.44100E-17  0.00000E+00  1.0E-07
   2.50000E+03  1.54485E-16  2.81551E-17  2.87869E-17  0.00000E+00  1.0E-07
   3.00000E+03  1.41860E-16  2.25993E-17  2.47052E-17  0.00000E+00  1.1E-07
   3.50000E+03  1.31878E-16  1.86498E-17  2.15596E-17  0.00000E+00  1.3E-07
   4.00000E+03  1.23718E-16  1.57267E-17  1.90516E-17  0.00000E+00  1.3E-07
   4.50000E+03  1.16875E-16  1.34925E-17  1.70059E-17  0.00000E+00  1.8E-07
   5.00000E+03  1.11018E-16  1.17400E-17  1.53083E-17  0.00000E+00  1.6E-07
   6.00000E+03  1.01440E-16  9.18915E-18  1.26632E-17  0.00000E+00  1.0E-07
   7.00000E+03  9.38602E-17  7.44190E-18  1.07091E-17  0.00000E+00  1.0E-07
   8.00000E+03  8.76583E-17  6.18371E-18  9.21567E-18  0.00000E+00  1.0E-07
   9.00000E+03  8.24580E-17  5.24236E-18  8.04333E-18  0.00000E+00  1.0E-07
   1.00000E+04  7.80148E-17  4.51647E-18  7.10259E-18  0.00000E+00  1.0E-07
   1.10000E+04  7.41610E-17  3.94286E-18  6.33378E-18  0.00000E+00  1.0E-07
   1.20000E+04  7.07771E-17  3.48033E-18  5.69569E-18  0.00000E+00  1.0E-07
   1.30000E+04  6.77751E-17  3.10097E-18  5.15902E-18  0.00000E+00  1.0E-07
   1.40000E+04  6.50886E-17  2.78530E-18  4.70245E-18  0.00000E+00  1.0E-07
   1.50000E+04  6.26661E-17  2.51932E-18  4.31011E-18  0.00000E+00  1.0E-07
   1.60000E+04  6.04674E-17  2.29275E-18  3.96995E-18  0.00000E+00  1.0E-07
   1.70000E+04  5.84603E-17  2.09791E-18  3.67270E-18  0.00000E+00  1.0E-07
   1.80000E+04  5.66187E-17  1.92891E-18  3.41111E-18  0.00000E+00  1.0E-07
   1.90000E+04  5.49213E-17  1.78122E-18  3.17944E-18  0.00000E+00  1.0E-07
   2.00000E+04  5.33504E-17  1.65126E-18  2.97309E-18  0.00000E+00  1.0E-07
   2.10000E+04  5.18912E-17  1.53621E-18  2.78833E-18  0.00000E+00  1.0E-07
   2.20000E+04  5.05313E-17  1.43379E-18  2.62211E-18  0.00000E+00  1.0E-07
   2.30000E+04  4.92601E-17  1.34213E-18  2.47191E-18  0.00000E+00  1.0E-07
   2.40000E+04  4.80685E-17  1.25974E-18  2.33564E-18  0.00000E+00  1.0E-07
   2.50000E+04  4.69487E-17  1.18535E-18  2.21155E-18  0.00000E+00  1.0E-07
