 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  14,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  4.600E+00  1.61056E-03  6.36314E-09  3.20174E-09  1.21396E-11  6.20323E-12
  4.700E+00  1.68131E-03  6.15458E-09  3.15178E-09  1.20023E-11  6.24182E-12
  4.800E+00  1.75357E-03  5.95676E-09  3.10306E-09  1.18690E-11  6.27876E-12
  4.900E+00  1.82735E-03  5.76884E-09  3.05555E-09  1.17393E-11  6.31411E-12
  5.000E+00  1.90265E-03  5.59006E-09  3.00920E-09  1.16127E-11  6.34793E-12
  5.100E+00  1.97947E-03  5.41972E-09  2.96397E-09  1.14892E-11  6.38026E-12
  5.200E+00  2.05780E-03  5.25722E-09  2.91983E-09  1.13682E-11  6.41117E-12
  5.300E+00  2.13765E-03  5.10199E-09  2.87672E-09  1.12497E-11  6.44069E-12
  5.400E+00  2.21902E-03  4.95351E-09  2.83461E-09  1.11333E-11  6.46887E-12
  5.500E+00  2.30190E-03  4.81133E-09  2.79346E-09  1.10188E-11  6.49574E-12
  5.600E+00  2.38630E-03  4.67502E-09  2.75324E-09  1.09061E-11  6.52134E-12
  5.700E+00  2.47222E-03  4.54420E-09  2.71391E-09  1.07950E-11  6.54571E-12
  5.800E+00  2.55965E-03  4.41852E-09  2.67544E-09  1.06853E-11  6.56887E-12
  5.900E+00  2.64859E-03  4.29767E-09  2.63780E-09  1.05769E-11  6.59086E-12
  6.000E+00  2.73905E-03  4.18135E-09  2.60096E-09  1.04697E-11  6.61169E-12
  6.100E+00  2.83103E-03  4.06931E-09  2.56488E-09  1.03636E-11  6.63142E-12
  6.200E+00  2.92452E-03  3.96129E-09  2.52955E-09  1.02585E-11  6.65004E-12
  6.300E+00  3.01952E-03  3.85708E-09  2.49494E-09  1.01543E-11  6.66760E-12
  6.400E+00  3.11604E-03  3.75647E-09  2.46102E-09  1.00510E-11  6.68411E-12
  6.500E+00  3.21407E-03  3.65927E-09  2.42777E-09  9.94840E-12  6.69960E-12
  6.600E+00  3.31362E-03  3.56531E-09  2.39516E-09  9.84658E-12  6.71409E-12
  6.700E+00  3.41468E-03  3.47444E-09  2.36318E-09  9.74546E-12  6.72761E-12
  6.800E+00  3.51725E-03  3.38649E-09  2.33181E-09  9.64502E-12  6.74017E-12
  6.900E+00  3.62133E-03  3.30134E-09  2.30103E-09  9.54521E-12  6.75179E-12
  7.000E+00  3.72692E-03  3.21885E-09  2.27081E-09  9.44603E-12  6.76250E-12
  7.100E+00  3.83403E-03  3.13891E-09  2.24115E-09  9.34745E-12  6.77232E-12
  7.200E+00  3.94265E-03  3.06141E-09  2.21202E-09  9.24947E-12  6.78127E-12
  7.300E+00  4.05278E-03  2.98624E-09  2.18342E-09  9.15207E-12  6.78936E-12
