 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  14,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   3.00000E+03  8.22364E-17  2.47982E-18  5.24631E-18  0.00000E+00  4.2E-03
   3.50000E+03  7.22699E-17  1.92040E-18  4.14124E-18  0.00000E+00  2.3E-03
   4.00000E+03  6.45297E-17  1.53553E-18  3.36197E-18  0.00000E+00  8.7E-03
   4.50000E+03  5.83331E-17  1.25859E-18  2.79007E-18  0.00000E+00  7.0E-03
   5.00000E+03  5.32538E-17  1.05220E-18  2.35692E-18  0.00000E+00  1.0E-02
   6.00000E+03  4.54116E-17  7.69846E-19  1.75324E-18  0.00000E+00  1.3E-02
   7.00000E+03  3.96302E-17  5.89794E-19  1.36037E-18  0.00000E+00  1.4E-02
   8.00000E+03  3.51864E-17  4.67548E-19  1.08943E-18  0.00000E+00  1.3E-02
   9.00000E+03  3.16620E-17  3.80546E-19  8.94171E-19  0.00000E+00  8.4E-03
   1.00000E+04  2.87972E-17  3.16302E-19  7.48494E-19  0.00000E+00  1.3E-02
   1.10000E+04  2.61139E-17  2.67428E-19  6.36693E-19  0.00000E+00  1.0E-07
   1.20000E+04  2.41539E-17  2.29355E-19  5.48960E-19  0.00000E+00  1.0E-07
   1.30000E+04  2.24772E-17  1.99078E-19  4.78737E-19  0.00000E+00  1.0E-07
   1.40000E+04  2.10266E-17  1.74582E-19  4.21598E-19  0.00000E+00  1.1E-07
   1.50000E+04  1.97590E-17  1.54467E-19  3.74439E-19  0.00000E+00  1.9E-07
   1.60000E+04  1.86419E-17  1.37736E-19  3.35034E-19  0.00000E+00  3.0E-07
   1.70000E+04  1.76499E-17  1.23661E-19  3.01748E-19  0.00000E+00  1.0E-07
   1.80000E+04  1.67630E-17  1.11702E-19  2.73360E-19  0.00000E+00  1.0E-07
   1.90000E+04  1.59655E-17  1.01450E-19  2.48939E-19  0.00000E+00  1.0E-07
   2.00000E+04  1.52444E-17  9.25905E-20  2.27770E-19  0.00000E+00  1.0E-07
   2.10000E+04  1.45892E-17  8.48797E-20  2.09290E-19  0.00000E+00  1.0E-07
   2.20000E+04  1.39913E-17  7.81246E-20  1.93056E-19  0.00000E+00  1.0E-07
   2.30000E+04  1.34435E-17  7.21715E-20  1.78713E-19  0.00000E+00  1.0E-07
   2.40000E+04  1.29398E-17  6.68966E-20  1.65974E-19  0.00000E+00  1.0E-07
   2.50000E+04  1.24750E-17  6.21994E-20  1.54604E-19  0.00000E+00  1.0E-07
