 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  14,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   5.00000E+02  2.05299E-16  3.50251E-17  4.67905E-17  0.00000E+00  1.7E-07
   6.00000E+02  1.82272E-16  2.72164E-17  3.85984E-17  0.00000E+00  1.8E-07
   7.00000E+02  1.64461E-16  2.18942E-17  3.25801E-17  0.00000E+00  2.3E-07
   8.00000E+02  1.50205E-16  1.80776E-17  2.79882E-17  0.00000E+00  2.7E-07
   9.00000E+02  1.38489E-16  1.52324E-17  2.43818E-17  0.00000E+00  3.3E-07
   1.00000E+03  1.28661E-16  1.30457E-17  2.14840E-17  0.00000E+00  3.7E-07
   1.50000E+03  9.60629E-17  7.07586E-18  1.28440E-17  0.00000E+00  5.7E-07
   2.00000E+03  7.73709E-17  4.51802E-18  8.68871E-18  0.00000E+00  8.2E-07
   2.50000E+03  6.50566E-17  3.16459E-18  6.32698E-18  0.00000E+00  1.3E-06
   3.00000E+03  5.62606E-17  2.35392E-18  4.84091E-18  0.00000E+00  1.5E-06
   3.50000E+03  4.96338E-17  1.82670E-18  3.83871E-18  0.00000E+00  1.0E-07
   4.00000E+03  4.44479E-17  1.46303E-18  3.12774E-18  0.00000E+00  1.0E-07
   4.50000E+03  4.02720E-17  1.20079E-18  2.60346E-18  0.00000E+00  1.0E-07
   5.00000E+03  3.68333E-17  1.00502E-18  2.20479E-18  0.00000E+00  1.0E-07
   6.00000E+03  3.14969E-17  7.36669E-19  1.64663E-18  0.00000E+00  1.0E-07
   7.00000E+03  2.75423E-17  5.65176E-19  1.28157E-18  0.00000E+00  1.0E-07
   8.00000E+03  2.44914E-17  4.48549E-19  1.02883E-18  0.00000E+00  1.0E-07
   9.00000E+03  2.20646E-17  3.65431E-19  8.46128E-19  0.00000E+00  1.0E-07
   1.00000E+04  2.00876E-17  3.03988E-19  7.09475E-19  0.00000E+00  1.0E-07
   1.10000E+04  1.84456E-17  2.57212E-19  6.04414E-19  0.00000E+00  1.0E-07
   1.20000E+04  1.70597E-17  2.20732E-19  5.21783E-19  0.00000E+00  1.0E-07
   1.30000E+04  1.58744E-17  1.91700E-19  4.55540E-19  0.00000E+00  1.0E-07
   1.40000E+04  1.48489E-17  1.68197E-19  4.01565E-19  0.00000E+00  1.0E-07
   1.50000E+04  1.39529E-17  1.48886E-19  3.56963E-19  0.00000E+00  1.0E-07
   1.60000E+04  1.31633E-17  1.32816E-19  3.19654E-19  0.00000E+00  1.0E-07
   1.70000E+04  1.24622E-17  1.19290E-19  2.88107E-19  0.00000E+00  1.0E-07
   1.80000E+04  1.18355E-17  1.07793E-19  2.61177E-19  0.00000E+00  1.0E-07
   1.90000E+04  1.12719E-17  9.79320E-20  2.37992E-19  0.00000E+00  1.0E-07
   2.00000E+04  1.07623E-17  8.94081E-20  2.17878E-19  0.00000E+00  1.0E-07
   2.10000E+04  1.02994E-17  8.19864E-20  2.00307E-19  0.00000E+00  1.0E-07
   2.20000E+04  9.87695E-18  7.54824E-20  1.84862E-19  0.00000E+00  1.0E-07
   2.30000E+04  9.48994E-18  6.97488E-20  1.71208E-19  0.00000E+00  1.0E-07
   2.40000E+04  9.13405E-18  6.46670E-20  1.59073E-19  0.00000E+00  1.0E-07
   2.50000E+04  8.80569E-18  6.01403E-20  1.48237E-19  0.00000E+00  1.0E-07
